iata,name,city,state,country,latitude,longitude
Z93933,"3rd Party-Marina-CA",Marina,CA,USA,36.6782,-121.797
Z93940,"3rd Party-Monterey-CA",Monterey,CA,USA,36.5862,-121.887
Z93955,"3rd Party-Seaside-CA",Seaside,CA,USA,36.6158,-121.835
Z93960,"3rd Party-Soledad-CA",Soledad,CA,USA,36.4118,-121.326
Z94002,"3rd Party-Belmont-CA",Belmont,CA,USA,37.5167,-122.29
Z94005,"3rd Party-Brisbane-CA",Brisbane,CA,USA,37.6829,-122.404
Z94010,"3rd Party-Burlingame-CA",Burlingame,CA,USA,37.5749,-122.363
Z94015,"3rd Party-Daly City-CA","Daly City",CA,USA,37.6826,-122.482
Z94019,"3rd Party-Half Moon Bay-CA","Half Moon Bay",CA,USA,37.4758,-122.443
Z94022,"3rd Party-Los Altos-CA","Los Altos",CA,USA,37.3771,-122.124
Z94025,"3rd Party-Menlo Park-CA","Menlo Park",CA,USA,37.4517,-122.184
Z94030,"3rd Party-Millbrae-CA",Millbrae,CA,USA,37.6007,-122.401
Z94040,"3rd Party-Mountain View-CA","Mountain View",CA,USA,37.3802,-122.088
Z94043,"3rd Party-Mountain View-CA","Mountain View",CA,USA,37.4068,-122.075
Z94044,"3rd Party-Pacifica-CA",Pacifica,CA,USA,37.6138,-122.482
Z94061,"3rd Party-Redwood City-CA","Redwood City",CA,USA,37.4639,-122.234
Z94062,"3rd Party-Redwood City-CA","Redwood City",CA,USA,37.4449,-122.263
Z94063,"3rd Party-Redwood City-CA","Redwood City",CA,USA,37.4835,-122.214
Z94066,"3rd Party-San Bruno-CA","San Bruno",CA,USA,37.6259,-122.424
Z94070,"3rd Party-San Carlos-CA","San Carlos",CA,USA,37.4992,-122.267
Z94080,"3rd Party-South San Francisco-CA","South San Francisco",CA,USA,37.6529,-122.43
Z94083,"3rd Party-South San Francisco-CA","South San Francisco",CA,USA,37.3811,-122.335
Z94086,"3rd Party-Sunnyvale-CA",Sunnyvale,CA,USA,37.3783,-122.024
Z94087,"3rd Party-Sunnyvale-CA",Sunnyvale,CA,USA,37.3501,-122.036
Z94089,"3rd Party-Sunnyvale-CA",Sunnyvale,CA,USA,37.4063,-122.008
Z94103,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7723,-122.411
Z94108,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7927,-122.408
Z94109,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7928,-122.422
Z94110,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7487,-122.415
Z94111,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7982,-122.4
Z94112,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7209,-122.442
Z94114,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7584,-122.435
Z94115,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7861,-122.437
Z94117,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7709,-122.443
Z94118,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.782,-122.462
Z94121,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7787,-122.493
Z94123,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.801,-122.438
Z94124,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7328,-122.393
Z94127,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.735,-122.46
Z94131,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7418,-122.438
Z94132,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.7242,-122.48
Z94133,"3rd Party-San Francisco-CA","San Francisco",CA,USA,37.8019,-122.41
Z94303,"3rd Party-Palo Alto-CA","Palo Alto",CA,USA,37.4499,-122.127
Z94304,"3rd Party-Palo Alto-CA","Palo Alto",CA,USA,37.3978,-122.166
Z94306,"3rd Party-Palo Alto-CA","Palo Alto",CA,USA,37.4194,-122.133
Z94401,"3rd Party-San Mateo-CA","San Mateo",CA,USA,37.5704,-122.32
Z94402,"3rd Party-San Mateo-CA","San Mateo",CA,USA,37.5516,-122.328
Z94403,"3rd Party-San Mateo-CA","San Mateo",CA,USA,37.5397,-122.303
Z94404,"3rd Party-San Mateo-CA","San Mateo",CA,USA,37.5543,-122.27
Z94501,"3rd Party-Alameda-CA",Alameda,CA,USA,37.7695,-122.259
Z94503,"3rd Party-American Canyon-CA","American Canyon",CA,USA,38.1704,-122.256
Z94506,"3rd Party-Danville-CA",Danville,CA,USA,37.8041,-121.912
Z94507,"3rd Party-Alamo-CA",Alamo,CA,USA,37.8567,-122.025
Z94509,"3rd Party-Antioch-CA",Antioch,CA,USA,37.9916,-121.802
Z94510,"3rd Party-Benicia-CA",Benicia,CA,USA,38.0718,-122.155
Z94513,"3rd Party-Brentwood-CA",Brentwood,CA,USA,37.9321,-121.704
Z94518,"3rd Party-Concord-CA",Concord,CA,USA,37.9541,-122.025
Z94520,"3rd Party-Concord-CA",Concord,CA,USA,37.9863,-122.04
Z94521,"3rd Party-Concord-CA",Concord,CA,USA,37.9578,-121.977
Z94526,"3rd Party-Danville-CA",Danville,CA,USA,37.8117,-121.986
Z94530,"3rd Party-El Cerrito-CA","El Cerrito",CA,USA,37.9178,-122.304
Z94533,"3rd Party-Fairfield-CA",Fairfield,CA,USA,38.2696,-122.037
Z94534,"3rd Party-Fairfield-CA",Fairfield,CA,USA,38.2458,-122.102
Z94535,"3rd Party-Travis AFB-CA","Travis AFB",CA,USA,38.2777,-121.919
Z94536,"3rd Party-Fremont-CA",Fremont,CA,USA,37.5622,-121.994
Z94538,"3rd Party-Fremont-CA",Fremont,CA,USA,37.5272,-121.968
Z94539,"3rd Party-Fremont-CA",Fremont,CA,USA,37.515,-121.929
Z94540,"3rd Party-Hayward-CA",Hayward,CA,USA,37.6802,-121.922
Z94541,"3rd Party-Hayward-CA",Hayward,CA,USA,37.6744,-122.089
Z94544,"3rd Party-Hayward-CA",Hayward,CA,USA,37.6337,-122.061
Z94545,"3rd Party-Hayward-CA",Hayward,CA,USA,37.6356,-122.104
Z94546,"3rd Party-Castro Valley-CA","Castro Valley",CA,USA,37.7021,-122.079
Z94549,"3rd Party-Lafayette-CA",Lafayette,CA,USA,37.8957,-122.118
Z94550,"3rd Party-Livermore-CA",Livermore,CA,USA,37.6578,-121.73
Z94551,"3rd Party-Livermore-CA",Livermore,CA,USA,37.6802,-121.922
Z94553,"3rd Party-Martinez-CA",Martinez,CA,USA,37.9989,-122.115
Z94555,"3rd Party-Fremont-CA",Fremont,CA,USA,37.5716,-122.051
Z94558,"3rd Party-Napa-CA",Napa,CA,USA,38.3372,-122.3
Z94559,"3rd Party-Napa-CA",Napa,CA,USA,38.2912,-122.287
Z94560,"3rd Party-Newark-CA",Newark,CA,USA,37.5356,-122.034
Z94561,"3rd Party-Oakley-CA",Oakley,CA,USA,37.9921,-121.713
Z94565,"3rd Party-Pittsburg-CA",Pittsburg,CA,USA,38.0179,-121.905
Z94566,"3rd Party-Pleasanton-CA",Pleasanton,CA,USA,37.6589,-121.871
Z94568,"3rd Party-Dublin-CA",Dublin,CA,USA,37.7142,-121.926
Z94577,"3rd Party-San Leandro-CA","San Leandro",CA,USA,37.7223,-122.157
Z94578,"3rd Party-San Leandro-CA","San Leandro",CA,USA,37.7034,-122.128
Z94579,"3rd Party-San Leandro-CA","San Leandro",CA,USA,37.6886,-122.154
Z94580,"3rd Party-San Lorenzo-CA","San Lorenzo",CA,USA,37.6785,-122.132
Z94583,"3rd Party-San Ramon-CA","San Ramon",CA,USA,37.7574,-121.952
Z94585,"3rd Party-Suisun City-CA","Suisun City",CA,USA,38.2314,-122.054
Z94587,"3rd Party-Union City-CA","Union City",CA,USA,37.5922,-122.046
Z94588,"3rd Party-Pleasanton-CA",Pleasanton,CA,USA,37.6897,-121.892
Z94589,"3rd Party-Vallejo-CA",Vallejo,CA,USA,38.1521,-122.251
Z94590,"3rd Party-Vallejo-CA",Vallejo,CA,USA,38.1052,-122.246
Z94596,"3rd Party-Walnut Creek-CA","Walnut Creek",CA,USA,37.9059,-122.059
Z94597,"3rd Party-Walnut Creek-CA","Walnut Creek",CA,USA,37.7772,-121.955
Z94601,"3rd Party-Oakland-CA",Oakland,CA,USA,37.7768,-122.218
Z94603,"3rd Party-Oakland-CA",Oakland,CA,USA,37.7384,-122.173
Z94605,"3rd Party-Oakland-CA",Oakland,CA,USA,37.763,-122.163
Z94606,"3rd Party-Oakland-CA",Oakland,CA,USA,37.7932,-122.244
Z94607,"3rd Party-Oakland-CA",Oakland,CA,USA,37.8064,-122.289
Z94608,"3rd Party-Emeryville-CA",Emeryville,CA,USA,37.8347,-122.283
Z94611,"3rd Party-Oakland-CA",Oakland,CA,USA,37.8271,-122.223
Z94612,"3rd Party-Oakland-CA",Oakland,CA,USA,37.8094,-122.272
Z94621,"3rd Party-Oakland-CA",Oakland,CA,USA,37.754,-122.19
Z94624,"3rd Party-Oakland-CA",Oakland,CA,USA,37.6802,-121.922
Z94705,"3rd Party-Berkeley-CA",Berkeley,CA,USA,37.8569,-122.251
Z94709,"3rd Party-Berkeley-CA",Berkeley,CA,USA,37.8796,-122.267
Z94710,"3rd Party-Berkeley-CA",Berkeley,CA,USA,37.87,-122.298
Z94801,"3rd Party-Richmond-CA",Richmond,CA,USA,37.9414,-122.366
Z94804,"3rd Party-Richmond-CA",Richmond,CA,USA,37.9265,-122.341
Z94805,"3rd Party-Richmond-CA",Richmond,CA,USA,37.9418,-122.326
Z94806,"3rd Party-San Pablo-CA","San Pablo",CA,USA,37.9726,-122.339
Z94901,"3rd Party-San Rafael-CA","San Rafael",CA,USA,37.9724,-122.515
Z94903,"3rd Party-San Rafael-CA","San Rafael",CA,USA,38.019,-122.546
Z94904,"3rd Party-Greenbrae-CA",Greenbrae,CA,USA,37.9501,-122.543
Z94925,"3rd Party-Corte Madera-CA","Corte Madera",CA,USA,37.9242,-122.516
Z94928,"3rd Party-Rohnert Park-CA","Rohnert Park",CA,USA,38.3472,-122.695
Z94930,"3rd Party-Fairfax-CA",Fairfax,CA,USA,37.9878,-122.6
Z94931,"3rd Party-Cotati-CA",Cotati,CA,USA,38.3286,-122.71
Z94941,"3rd Party-Mill Valley-CA","Mill Valley",CA,USA,37.8981,-122.541
Z94945,"3rd Party-Novato-CA",Novato,CA,USA,38.1171,-122.563
Z94949,"3rd Party-Novato-CA",Novato,CA,USA,38.0632,-122.541
Z94951,"3rd Party-Penngrove-CA",Penngrove,CA,USA,38.3145,-122.661
Z94952,"3rd Party-Petaluma-CA",Petaluma,CA,USA,38.2437,-122.693
Z94954,"3rd Party-Petaluma-CA",Petaluma,CA,USA,38.2433,-122.607
Z94955,"3rd Party-Petaluma-CA",Petaluma,CA,USA,38.4631,-122.99
Z94960,"3rd Party-San Anselmo-CA","San Anselmo",CA,USA,37.9816,-122.569
Z94964,"3rd Party-San Quentin-CA","San Quentin",CA,USA,37.9434,-122.49
Z94965,"3rd Party-Sausalito-CA",Sausalito,CA,USA,37.8555,-122.499
Z95003,"3rd Party-Aptos-CA",Aptos,CA,USA,36.9793,-121.894
Z95006,"3rd Party-Boulder Creek-CA","Boulder Creek",CA,USA,37.1518,-122.137
Z95008,"3rd Party-Campbell-CA",Campbell,CA,USA,37.2788,-121.954
Z95010,"3rd Party-Capitola-CA",Capitola,CA,USA,36.9761,-121.953
Z95012,"3rd Party-Castroville-CA",Castroville,CA,USA,36.7689,-121.751
Z95014,"3rd Party-Cupertino-CA",Cupertino,CA,USA,37.3179,-122.048
Z95019,"3rd Party-Freedom-CA",Freedom,CA,USA,36.9356,-121.78
Z95020,"3rd Party-Gilroy-CA",Gilroy,CA,USA,37.0169,-121.566
Z95023,"3rd Party-Hollister-CA",Hollister,CA,USA,36.8622,-121.38
Z95030,"3rd Party-Los Gatos-CA","Los Gatos",CA,USA,37.2286,-121.984
Z95032,"3rd Party-Los Gatos-CA","Los Gatos",CA,USA,37.2412,-121.953
Z95035,"3rd Party-Milpitas-CA",Milpitas,CA,USA,37.4365,-121.894
Z95037,"3rd Party-Morgan Hill-CA","Morgan Hill",CA,USA,37.1376,-121.662
Z95050,"3rd Party-Santa Clara-CA","Santa Clara",CA,USA,37.3478,-121.951
Z95051,"3rd Party-Santa Clara-CA","Santa Clara",CA,USA,37.3462,-121.985
Z95054,"3rd Party-Santa Clara-CA","Santa Clara",CA,USA,37.3932,-121.961
Z95060,"3rd Party-Santa Cruz-CA","Santa Cruz",CA,USA,36.9806,-122.046
Z95062,"3rd Party-Santa Cruz-CA","Santa Cruz",CA,USA,36.9707,-121.991
Z95064,"3rd Party-Santa Cruz-CA","Santa Cruz",CA,USA,37.0002,-122.06
Z95066,"3rd Party-Scotts Valley-CA","Scotts Valley",CA,USA,37.0576,-122.015
Z95070,"3rd Party-Saratoga-CA",Saratoga,CA,USA,37.2705,-122.023
Z95076,"3rd Party-Watsonville-CA",Watsonville,CA,USA,36.9229,-121.772
Z95101,"3rd Party-San Jose-CA","San Jose",CA,USA,37.1894,-121.705
Z95110,"3rd Party-San Jose-CA","San Jose",CA,USA,37.3355,-121.899
Z95111,"3rd Party-San Jose-CA","San Jose",CA,USA,37.284,-121.827
Z95112,"3rd Party-San Jose-CA","San Jose",CA,USA,37.3485,-121.886
Z95116,"3rd Party-San Jose-CA","San Jose",CA,USA,37.3496,-121.854
Z95118,"3rd Party-San Jose-CA","San Jose",CA,USA,37.2576,-121.891
Z95120,"3rd Party-San Jose-CA","San Jose",CA,USA,37.2136,-121.857
Z95121,"3rd Party-San Jose-CA","San Jose",CA,USA,37.3057,-121.811
Z95122,"3rd Party-San Jose-CA","San Jose",CA,USA,37.3296,-121.834
Z95123,"3rd Party-San Jose-CA","San Jose",CA,USA,37.2444,-121.832
Z95124,"3rd Party-San Jose-CA","San Jose",CA,USA,37.2567,-121.923
Z95125,"3rd Party-San Jose-CA","San Jose",CA,USA,37.2951,-121.896
Z95127,"3rd Party-San Jose-CA","San Jose",CA,USA,37.3695,-121.821
Z95128,"3rd Party-San Jose-CA","San Jose",CA,USA,37.317,-121.936
Z95129,"3rd Party-San Jose-CA","San Jose",CA,USA,37.3077,-122
Z95130,"3rd Party-San Jose-CA","San Jose",CA,USA,37.2896,-121.983
Z95131,"3rd Party-San Jose-CA","San Jose",CA,USA,37.3863,-121.89
Z95132,"3rd Party-San Jose-CA","San Jose",CA,USA,37.406,-121.848
Z95136,"3rd Party-San Jose-CA","San Jose",CA,USA,37.2693,-121.849
Z95139,"3rd Party-San Jose-CA","San Jose",CA,USA,37.2262,-121.765
Z95202,"3rd Party-Stockton-CA",Stockton,CA,USA,37.9587,-121.288
Z95203,"3rd Party-Stockton-CA",Stockton,CA,USA,37.9548,-121.307
Z95204,"3rd Party-Stockton-CA",Stockton,CA,USA,37.9743,-121.315
Z95205,"3rd Party-Stockton-CA",Stockton,CA,USA,37.9629,-121.264
Z95206,"3rd Party-Stockton-CA",Stockton,CA,USA,37.922,-121.302
Z95207,"3rd Party-Stockton-CA",Stockton,CA,USA,38.0042,-121.324
Z95210,"3rd Party-Stockton-CA",Stockton,CA,USA,38.0251,-121.297
Z95212,"3rd Party-Stockton-CA",Stockton,CA,USA,38.0389,-121.242
Z95215,"3rd Party-Stockton-CA",Stockton,CA,USA,37.9555,-121.191
Z95219,"3rd Party-Stockton-CA",Stockton,CA,USA,38.0049,-121.4
Z95231,"3rd Party-French Camp-CA","French Camp",CA,USA,37.8827,-121.28
Z95237,"3rd Party-Lockeford-CA",Lockeford,CA,USA,38.1628,-121.149
Z95240,"3rd Party-Lodi-CA",Lodi,CA,USA,38.1246,-121.25
Z95242,"3rd Party-Lodi-CA",Lodi,CA,USA,38.1326,-121.323
Z95252,"3rd Party-Valley Springs-CA","Valley Springs",CA,USA,38.1456,-120.857
Z95301,"3rd Party-Atwater-CA",Atwater,CA,USA,37.3512,-120.606
Z95304,"3rd Party-Banta-CA",Banta,CA,USA,37.8899,-121.254
Z95307,"3rd Party-Ceres-CA",Ceres,CA,USA,37.5843,-120.951
Z95322,"3rd Party-Gustine-CA",Gustine,CA,USA,37.1875,-121.032
Z95330,"3rd Party-Lathrop-CA",Lathrop,CA,USA,37.8169,-121.285
Z95334,"3rd Party-Livingston-CA",Livingston,CA,USA,37.3802,-120.726
Z95336,"3rd Party-Manteca-CA",Manteca,CA,USA,37.8128,-121.214
Z95337,"3rd Party-Manteca-CA",Manteca,CA,USA,37.7823,-121.236
Z95340,"3rd Party-Merced-CA",Merced,CA,USA,37.2946,-120.475
Z95341,"3rd Party-Merced-CA",Merced,CA,USA,37.1869,-120.65
Z95344,"3rd Party-Merced-CA",Merced,CA,USA,37.3782,-120.618
Z95348,"3rd Party-Merced-CA",Merced,CA,USA,37.3421,-120.502
Z95350,"3rd Party-Modesto-CA",Modesto,CA,USA,37.6718,-121.012
Z95351,"3rd Party-Modesto-CA",Modesto,CA,USA,37.6261,-121
Z95352,"3rd Party-Modesto-CA",Modesto,CA,USA,37.604,-120.937
Z95354,"3rd Party-Modesto-CA",Modesto,CA,USA,37.6445,-120.98
Z95355,"3rd Party-Modesto-CA",Modesto,CA,USA,37.6735,-120.956
Z95356,"3rd Party-Modesto-CA",Modesto,CA,USA,37.7041,-121.022
Z95358,"3rd Party-Modesto-CA",Modesto,CA,USA,37.6229,-121.052
Z95361,"3rd Party-Oakdale-CA",Oakdale,CA,USA,37.7765,-120.848
Z95363,"3rd Party-Patterson-CA",Patterson,CA,USA,37.4775,-121.146
Z95365,"3rd Party-Planada-CA",Planada,CA,USA,37.2974,-120.323
Z95366,"3rd Party-Ripon-CA",Ripon,CA,USA,37.7429,-121.125
Z95367,"3rd Party-Riverbank-CA",Riverbank,CA,USA,37.7313,-120.944
Z95368,"3rd Party-Salida-CA",Salida,CA,USA,37.7087,-121.089
Z95370,"3rd Party-Sonora-CA",Sonora,CA,USA,37.9952,-120.344
Z95373,"3rd Party-Standard-CA",Standard,CA,USA,37.9864,-120.241
Z95376,"3rd Party-Tracy-CA",Tracy,CA,USA,37.7284,-121.424
Z95377,"3rd Party-Tracy-CA",Tracy,CA,USA,37.7237,-121.447
Z95380,"3rd Party-Turlock-CA",Turlock,CA,USA,37.4886,-120.852
Z95382,"3rd Party-Turlock-CA",Turlock,CA,USA,37.5239,-120.852
Z95387,"3rd Party-Westley-CA",Westley,CA,USA,37.5398,-121.247
Z95388,"3rd Party-Winton-CA",Winton,CA,USA,37.4002,-120.611
Z95401,"3rd Party-Santa Rosa-CA","Santa Rosa",CA,USA,38.4401,-122.746
Z95403,"3rd Party-Santa Rosa-CA","Santa Rosa",CA,USA,38.4805,-122.75
Z95404,"3rd Party-Santa Rosa-CA","Santa Rosa",CA,USA,38.4576,-122.693
Z95405,"3rd Party-Santa Rosa-CA","Santa Rosa",CA,USA,38.4382,-122.674
Z95407,"3rd Party-Santa Rosa-CA","Santa Rosa",CA,USA,38.405,-122.728
Z95409,"3rd Party-Santa Rosa-CA","Santa Rosa",CA,USA,38.4606,-122.642
Z95428,"3rd Party-Covelo-CA",Covelo,CA,USA,39.8258,-123.23
Z95448,"3rd Party-Healdsburg-CA",Healdsburg,CA,USA,38.6141,-122.876
Z95472,"3rd Party-Sebastopol-CA",Sebastopol,CA,USA,38.3933,-122.837
Z95476,"3rd Party-Sonoma-CA",Sonoma,CA,USA,38.2771,-122.471
Z95482,"3rd Party-Ukiah-CA",Ukiah,CA,USA,39.1549,-123.201
Z95485,"3rd Party-Upper Lake-CA","Upper Lake",CA,USA,39.1724,-122.905
Z95492,"3rd Party-Windsor-CA",Windsor,CA,USA,38.5449,-122.808
Z95503,"3rd Party-Eureka-CA",Eureka,CA,USA,40.7571,-124.151
Z95540,"3rd Party-Fortuna-CA",Fortuna,CA,USA,40.5835,-124.144
Z95605,"3rd Party-West Sacramento-CA","West Sacramento",CA,USA,38.5922,-121.528
Z95608,"3rd Party-Carmichael-CA",Carmichael,CA,USA,38.6284,-121.327
Z95610,"3rd Party-Citrus Heights-CA","Citrus Heights",CA,USA,38.6969,-121.271
Z95616,"3rd Party-Davis-CA",Davis,CA,USA,38.5493,-121.737
Z95620,"3rd Party-Dixon-CA",Dixon,CA,USA,38.4272,-121.813
Z95621,"3rd Party-Citrus Heights-CA","Citrus Heights",CA,USA,38.6953,-121.308
Z95624,"3rd Party-Elk Grove-CA","Elk Grove",CA,USA,38.4211,-121.361
Z95628,"3rd Party-Fair Oaks-CA","Fair Oaks",CA,USA,38.6548,-121.265
Z95630,"3rd Party-Folsom-CA",Folsom,CA,USA,38.6721,-121.158
Z95632,"3rd Party-Galt-CA",Galt,CA,USA,38.2675,-121.297
Z95642,"3rd Party-Jackson-CA",Jackson,CA,USA,38.3598,-120.753
Z95648,"3rd Party-Lincoln-CA",Lincoln,CA,USA,38.9029,-121.298
Z95661,"3rd Party-Roseville-CA",Roseville,CA,USA,38.732,-121.253
Z95663,"3rd Party-Penryn-CA",Penryn,CA,USA,38.8592,-121.176
Z95667,"3rd Party-Placerville-CA",Placerville,CA,USA,38.7247,-120.795
Z95668,"3rd Party-Pleasant Grove-CA","Pleasant Grove",CA,USA,38.8323,-121.517
Z95670,"3rd Party-Rancho Cordova-CA","Rancho Cordova",CA,USA,38.6054,-121.282
Z95677,"3rd Party-Rocklin-CA",Rocklin,CA,USA,38.7892,-121.238
Z95678,"3rd Party-Roseville-CA",Roseville,CA,USA,38.7524,-121.289
Z95682,"3rd Party-Shingle Springs-CA","Shingle Springs",CA,USA,38.6412,-120.971
Z95687,"3rd Party-Vacaville-CA",Vacaville,CA,USA,38.344,-121.953
Z95688,"3rd Party-Vacaville-CA",Vacaville,CA,USA,38.3805,-121.992
Z95691,"3rd Party-West Sacramento-CA","West Sacramento",CA,USA,38.5692,-121.545
Z95694,"3rd Party-Winters-CA",Winters,CA,USA,38.5374,-121.978
Z95695,"3rd Party-Woodland-CA",Woodland,CA,USA,38.6972,-121.809
Z95742,"3rd Party-Rancho Cordova-CA","Rancho Cordova",CA,USA,38.6078,-121.184
Z95747,"3rd Party-Roseville-CA",Roseville,CA,USA,38.7688,-121.336
Z95758,"3rd Party-Elk Grove-CA","Elk Grove",CA,USA,38.4064,-121.437
Z95762,"3rd Party-El Dorado Hills-CA","El Dorado Hills",CA,USA,38.6843,-121.069
Z95765,"3rd Party-Rocklin-CA",Rocklin,CA,USA,38.818,-121.263
Z95814,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5803,-121.491
Z95817,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5511,-121.46
Z95818,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5566,-121.493
Z95819,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5689,-121.441
Z95820,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5358,-121.447
Z95822,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5139,-121.492
Z95823,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.4775,-121.446
Z95824,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5184,-121.444
Z95825,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5942,-121.407
Z95826,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5501,-121.375
Z95827,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5665,-121.325
Z95828,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.4847,-121.402
Z95831,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.495,-121.531
Z95832,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.4647,-121.496
Z95833,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.6169,-121.496
Z95834,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.6428,-121.505
Z95838,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.6412,-121.442
Z95842,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.6877,-121.349
Z95843,"3rd Party-Antelope-CA",Antelope,CA,USA,38.7169,-121.37
Z95864,"3rd Party-Sacramento-CA",Sacramento,CA,USA,38.5878,-121.378
Z95912,"3rd Party-Arbuckle-CA",Arbuckle,CA,USA,38.9716,-122.027
Z95926,"3rd Party-Chico-CA",Chico,CA,USA,39.746,-121.843
Z95928,"3rd Party-Chico-CA",Chico,CA,USA,39.721,-121.819
Z95932,"3rd Party-Colusa-CA",Colusa,CA,USA,39.2549,-122.046
Z95938,"3rd Party-Durham-CA",Durham,CA,USA,39.6243,-121.792
Z95949,"3rd Party-Grass Valley-CA","Grass Valley",CA,USA,39.1325,-121.098
Z95953,"3rd Party-Live Oak-CA","Live Oak",CA,USA,39.2521,-121.694
Z95963,"3rd Party-Orland-CA",Orland,CA,USA,39.761,-122.218
Z95969,"3rd Party-Paradise-CA",Paradise,CA,USA,39.7504,-121.61
Z95987,"3rd Party-Williams-CA",Williams,CA,USA,39.1395,-122.206
Z95991,"3rd Party-Yuba City-CA","Yuba City",CA,USA,39.1141,-121.62
Z95993,"3rd Party-Yuba City-CA","Yuba City",CA,USA,39.1093,-121.68
Z96021,"3rd Party-Corning-CA",Corning,CA,USA,39.9183,-122.214
Z96080,"3rd Party-Red Bluff-CA","Red Bluff",CA,USA,40.1838,-122.241
Z96097,"3rd Party-Yreka-CA",Yreka,CA,USA,41.7492,-122.645
Z96143,"3rd Party-Kings Beach-CA","Kings Beach",CA,USA,39.242,-120.028
Z96150,"3rd Party-South Lake Tahoe-CA","South Lake Tahoe",CA,USA,38.9087,-120.01
Z96161,"3rd Party-Truckee-CA",Truckee,CA,USA,39.3396,-120.228
Z96701,"3rd Party-Aiea-HI",Aiea,HI,USA,21.3892,-157.931
Z96707,"3rd Party-Kapolei-HI",Kapolei,HI,USA,21.3455,-158.086
Z96720,"3rd Party-Hilo-HI",Hilo,HI,USA,19.7136,-155.098
Z96733,"3rd Party-Kahului-HI",Kahului,HI,USA,20.8666,-156.647
Z96766,"3rd Party-Lihue-HI",Lihue,HI,USA,21.9808,-159.377
Z96782,"3rd Party-Pearl City-HI","Pearl City",HI,USA,21.4083,-157.967
Z96797,"3rd Party-Waipahu-HI",Waipahu,HI,USA,21.4035,-158.014
Z96816,"3rd Party-Honolulu-HI",Honolulu,HI,USA,21.284,-157.799
Z96817,"3rd Party-Honolulu-HI",Honolulu,HI,USA,21.3307,-157.859
Z96819,"3rd Party-Honolulu-HI",Honolulu,HI,USA,21.3452,-157.882
Z96822,"3rd Party-Honolulu-HI",Honolulu,HI,USA,21.3127,-157.822
Z96825,"3rd Party-Honolulu-HI",Honolulu,HI,USA,21.2946,-157.697
Z97006,"3rd Party-Beaverton-OR",Beaverton,OR,USA,45.5177,-122.858
Z97015,"3rd Party-Clackamas-OR",Clackamas,OR,USA,45.4168,-122.529
Z97039,"3rd Party-Moro-OR",Moro,OR,USA,45.4794,-120.76
Z97060,"3rd Party-Troutdale-OR",Troutdale,OR,USA,45.5296,-122.392
Z97062,"3rd Party-Tualatin-OR",Tualatin,OR,USA,45.374,-122.771
Z97070,"3rd Party-Wilsonville-OR",Wilsonville,OR,USA,45.3081,-122.773
Z97071,"3rd Party-Woodburn-OR",Woodburn,OR,USA,45.1444,-122.845
Z97124,"3rd Party-Hillsboro-OR",Hillsboro,OR,USA,45.5458,-122.946
Z97128,"3rd Party-Mcminnville-OR",Mcminnville,OR,USA,45.2101,-123.207
Z97203,"3rd Party-Portland-OR",Portland,OR,USA,45.5897,-122.739
Z97208,"3rd Party-Portland-OR",Portland,OR,USA,45.5322,-122.565
Z97211,"3rd Party-Portland-OR",Portland,OR,USA,45.5654,-122.646
Z97213,"3rd Party-Portland-OR",Portland,OR,USA,45.537,-122.6
Z97214,"3rd Party-Portland-OR",Portland,OR,USA,45.5138,-122.646
Z97217,"3rd Party-Portland-OR",Portland,OR,USA,45.5744,-122.687
