origin	destination	count
35.1461-90.0534	40.5693-75.5889	7.87
35.1464-84.8872	40.5693-75.5889	54.9
35.1486-89.9748	40.5693-75.5889	12400
35.1509-120.654	40.5693-75.5889	21.9
35.1723-80.8973	40.5693-75.5889	25.96
35.1775-89.7768	40.5693-75.5889	4.68
35.2358-80.893	40.5693-75.5889	2.5
35.2472-80.5236	40.5693-75.5889	9.51
35.2583-110.531	40.5693-75.5889	3.35
35.2618-92.908	40.5693-75.5889	9.37
35.3024-78.6012	40.5693-75.5889	718.25
35.3088-93.1091	40.5693-75.5889	37471.9
35.3147-93.1133	40.5693-75.5889	39603.8
35.3292-80.8049	40.5693-75.5889	42321.7
35.3843-78.0089	40.5693-75.5889	2400
35.3904-78.5315	40.5693-75.5889	26488
35.401-79.1442	40.5693-75.5889	2436
35.4056-80.6382	40.5693-75.5889	894
35.4095-80.8636	40.5693-75.5889	52.77
35.4168-97.6279	40.5693-75.5889	1005.57
35.4231-97.5605	40.5693-75.5889	407.29
35.4314-97.4927	40.5693-75.5889	6113.25
35.4376-82.49	40.5693-75.5889	11.15
35.4414-84.6416	40.5693-75.5889	17050.8
35.4707-86.4597	40.5693-75.5889	3289.6
35.4776-80.8924	40.5693-75.5889	15.49
35.4815-97.6423	40.5693-75.5889	5.75
35.4846-97.5734	40.5693-75.5889	8890.65
35.4901-93.4851	40.5693-75.5889	1335
35.4916-97.5628	40.5693-75.5889	9415.8
35.5062-97.7481	40.5693-75.5889	10.94
35.515-97.5311	40.5693-75.5889	24.94
35.5179-97.5728	40.5693-75.5889	64.8
35.5449-97.5564	40.5693-75.5889	6.57
35.5549-78.6704	40.5693-75.5889	10.92
35.558-78.2648	40.5693-75.5889	14739.9
35.5718-80.8923	40.5693-75.5889	3.329
35.5941-105.081	40.5693-75.5889	27.72
35.6051-82.3167	40.5693-75.5889	2912.36
35.6167-105.979	40.5693-75.5889	11.51
35.6238-97.4791	40.5693-75.5889	1238.91
35.6534-81.2344	40.5693-75.5889	7.92
35.6796-80.4665	40.5693-75.5889	679.25
35.6799-81.2872	40.5693-75.5889	42273
35.7161-78.6573	40.5693-75.5889	3020
35.7306-86.9114	40.5693-75.5889	1.25
35.7556-78.7751	40.5693-75.5889	10.92
35.7599-81.3301	40.5693-75.5889	2758.56
35.7678-78.5861	40.5693-75.5889	23.12
35.7847-83.9796	40.5693-75.5889	427
35.791-86.3445	40.5693-75.5889	4.7
35.7977-78.6253	40.5693-75.5889	13.5
35.8085-78.6467	40.5693-75.5889	29.3
35.8354-84.012	40.5693-75.5889	26444.1
35.8448-78.6326	40.5693-75.5889	4.846
35.848-78.3014	40.5693-75.5889	8779.12
35.8569-80.2896	40.5693-75.5889	4844.16
35.8917-78.632	40.5693-75.5889	3.92
35.906-78.7432	40.5693-75.5889	123.4
35.9125-79.0814	40.5693-75.5889	48.06
35.9128-79.1093	40.5693-75.5889	38.38
35.9151-79.0294	40.5693-75.5889	2.88
35.9218-86.7952	40.5693-75.5889	3.93
35.9229-84.0038	40.5693-75.5889	23680.8
35.9279-114.972	40.5693-75.5889	15.74
35.9348-81.5448	40.5693-75.5889	5.75
35.9686-114.834	40.5693-75.5889	12.3
35.9761-84.1182	40.5693-75.5889	191.36
35.9885-83.8498	40.5693-75.5889	6.72
35.9901-83.9622	40.5693-75.5889	8.82
36.0254-95.9295	40.5693-75.5889	24.94
36.0318-79.3782	40.5693-75.5889	11934
36.0324-77.7864	40.5693-75.5889	1090.44
36.0532-95.7096	40.5693-75.5889	35.62
36.0543-95.9577	40.5693-75.5889	5.37
36.0675-115.26	40.5693-75.5889	2361.6
36.0797-79.0946	40.5693-75.5889	38.38
36.0889-115.139	40.5693-75.5889	13.5
36.0941-80.315	40.5693-75.5889	32.45
36.0984-86.8252	40.5693-75.5889	3.94
36.1012-95.9248	40.5693-75.5889	10.1
36.1014-79.8142	40.5693-75.5889	38.43
36.107-80.2192	40.5693-75.5889	2400
36.1148-95.8211	40.5693-75.5889	94.03
36.1169-79.8829	40.5693-75.5889	1072
36.1199-80.0873	40.5693-75.5889	2.216
36.126-115.148	40.5693-75.5889	302.396
36.1409-86.7444	40.5693-75.5889	0.5
36.1509-118.762	40.5693-75.5889	9.37
36.1544-83.4095	40.5693-75.5889	4.25
36.1569-95.9951	40.5693-75.5889	14.79
36.167-86.6687	40.5693-75.5889	2.464
36.1695-95.8242	40.5693-75.5889	10.95
36.1861-94.1937	40.5693-75.5889	21.364
36.1881-95.732	40.5693-75.5889	24.94
36.2064-115.123	40.5693-75.5889	39835
36.2128-81.6626	40.5693-75.5889	16.25
36.2242-115.176	40.5693-75.5889	42.9
36.2337-115.069	40.5693-75.5889	30976
36.2575-115.227	40.5693-75.5889	1700
36.2995-93.9568	40.5693-75.5889	22.38
36.331-82.3386	40.5693-75.5889	31408
36.3371-78.3874	40.5693-75.5889	24556.5
36.3407-78.3942	40.5693-75.5889	126
36.3422-94.0714	40.5693-75.5889	40031.3
36.3589-119.24	40.5693-75.5889	2.61
36.3625-94.2331	40.5693-75.5889	28.1
36.4149-105.581	40.5693-75.5889	24.62
36.5076-110.868	40.5693-75.5889	24.02
36.5613-82.1687	40.5693-75.5889	13.32
36.6003-93.2355	40.5693-75.5889	1.924
36.6023-95.9754	40.5693-75.5889	2100
36.62-121.651	40.5693-75.5889	76.08
36.6226-79.4	40.5693-75.5889	15008.9
36.6241-90.8615	40.5693-75.5889	47.52
36.6573-119.593	40.5693-75.5889	1478.7
36.6875-76.229	40.5693-75.5889	7.82
36.6909-81.9708	40.5693-75.5889	7843
36.691-119.833	40.5693-75.5889	0.5
36.7181-86.582	40.5693-75.5889	10.91
36.7286-82.0085	40.5693-75.5889	6298.04
36.735-105.586	40.5693-75.5889	22.62
36.7359-76.5966	40.5693-75.5889	14556.4
36.7617-76.2451	40.5693-75.5889	5339.35
36.7625-76.0614	40.5693-75.5889	84.33
36.768-86.1813	40.5693-75.5889	1884
36.7724-81.7742	40.5693-75.5889	53.88
36.7993-76.1777	40.5693-75.5889	6.72
36.8285-81.5304	40.5693-75.5889	13.32
36.8384-76.0286	40.5693-75.5889	5516.84
36.8488-76.4652	40.5693-75.5889	615
36.8525-76.2903	40.5693-75.5889	13.21
36.8552-76.2123	40.5693-75.5889	840
36.8594-76.2703	40.5693-75.5889	6490
36.8716-76.5606	40.5693-75.5889	43.2
36.8803-76.2596	40.5693-75.5889	1268.4
36.8898-76.1426	40.5693-75.5889	11148.7
36.8912-89.5835	40.5693-75.5889	13329.2
36.9429-76.2547	40.5693-75.5889	187.2
36.9872-76.4195	40.5693-75.5889	7.92
37.0058-76.3832	40.5693-75.5889	39996.3
37.0106-86.4614	40.5693-75.5889	8988
37.0782-76.4945	40.5693-75.5889	6877.56
37.1123-84.588	40.5693-75.5889	7964.2
37.1243-93.4741	40.5693-75.5889	1088.82
37.1267-77.2328	40.5693-75.5889	679.25
37.1438-84.0784	40.5693-75.5889	858
37.1518-122.137	40.5693-75.5889	9.51
37.1589-109.528	40.5693-75.5889	5.37
37.169-94.3116	40.5693-75.5889	654.86
37.1869-120.65	40.5693-75.5889	1227.33
37.1937-76.5718	40.5693-75.5889	453.2
37.2126-93.3182	40.5693-75.5889	64.8
37.2136-121.857	40.5693-75.5889	19.02
37.232-80.4213	40.5693-75.5889	25.06
37.236-77.3026	40.5693-75.5889	40.8
37.2559-121.775	40.5693-75.5889	12.51
37.2563-76.7002	40.5693-75.5889	5.75
37.2581-93.3437	40.5693-75.5889	1228.5
37.2762-79.8524	40.5693-75.5889	9.51
37.2788-121.954	40.5693-75.5889	9.37
37.2888-80.0782	40.5693-75.5889	1781.1
37.2896-121.983	40.5693-75.5889	19.02
37.3179-122.048	40.5693-75.5889	7.52
37.3229-76.7579	40.5693-75.5889	13.32
37.3462-121.985	40.5693-75.5889	19.02
37.3478-121.951	40.5693-75.5889	1261.2
37.3621-79.2152	40.5693-75.5889	5.75
37.3863-121.89	40.5693-75.5889	3.339
37.3932-121.961	40.5693-75.5889	9.37
37.4068-122.075	40.5693-75.5889	20.6
37.4125-121.945	40.5693-75.5889	7.57
37.4256-75.9312	40.5693-75.5889	509.25
37.4437-122.151	40.5693-75.5889	11.56
37.4613-79.0936	40.5693-75.5889	5604.52
37.4758-77.5824	40.5693-75.5889	38.2
37.4992-122.267	40.5693-75.5889	12.3
37.515-121.929	40.5693-75.5889	19.02
37.5178-77.2868	40.5693-75.5889	17888
37.5225-77.5657	40.5693-75.5889	436.01
37.5272-121.968	40.5693-75.5889	24.94
37.5356-122.034	40.5693-75.5889	7.92
37.5543-122.27	40.5693-75.5889	19.02
37.5716-122.051	40.5693-75.5889	13.32
37.5803-77.4883	40.5693-75.5889	5603.72
37.5922-122.046	40.5693-75.5889	19.02
37.6056-77.3154	40.5693-75.5889	1829
37.6068-77.4477	40.5693-75.5889	5575.63
37.6138-122.482	40.5693-75.5889	19.02
37.6217-77.489	40.5693-75.5889	1251.44
37.622-122.395	40.5693-75.5889	6.5
37.6259-122.424	40.5693-75.5889	25.02
37.6309-91.5142	40.5693-75.5889	313.9
37.6442-76.3603	40.5693-75.5889	12.11
37.6445-120.98	40.5693-75.5889	11755.3
37.6529-122.43	40.5693-75.5889	1
37.6578-121.73	40.5693-75.5889	19.02
37.6589-121.871	40.5693-75.5889	1.25
37.6616-77.5263	40.5693-75.5889	6.72
37.6626-77.3678	40.5693-75.5889	1015.95
37.6698-97.2329	40.5693-75.5889	18.72
37.6735-120.956	40.5693-75.5889	13.32
37.6802-121.922	40.5693-75.5889	3
37.6834-97.1706	40.5693-75.5889	4.69
37.6897-121.892	40.5693-75.5889	17.86
37.7021-122.079	40.5693-75.5889	8.47
37.7024-85.2226	40.5693-75.5889	9.38
37.7032-97.2317	40.5693-75.5889	16.38
37.7054-97.3178	40.5693-75.5889	36.12
37.7142-121.926	40.5693-75.5889	7.92
37.7237-121.447	40.5693-75.5889	1130.35
37.7284-121.424	40.5693-75.5889	41040
37.7328-122.393	40.5693-75.5889	1398.82
37.7338-77.8881	40.5693-75.5889	45.4
37.7533-87.1742	40.5693-75.5889	32132.6
37.7543-77.4746	40.5693-75.5889	36973.8
37.7547-81.113	40.5693-75.5889	4200
37.7574-121.952	40.5693-75.5889	19.02
37.7584-122.485	40.5693-75.5889	3.36
37.7709-122.443	40.5693-75.5889	15.11
37.7861-122.437	40.5693-75.5889	18.51
37.7892-122.396	40.5693-75.5889	14.76
37.7943-79.4766	40.5693-75.5889	21.82
37.7982-122.4	40.5693-75.5889	63.06
37.8019-122.41	40.5693-75.5889	6.12
37.8064-122.289	40.5693-75.5889	1224.57
37.8094-122.272	40.5693-75.5889	3.35
37.8111-85.4616	40.5693-75.5889	11.123
37.8117-121.986	40.5693-75.5889	9
37.8169-121.285	40.5693-75.5889	1757.88
37.8271-122.223	40.5693-75.5889	19.02
37.8347-122.283	40.5693-75.5889	238.59
37.8663-82.529	40.5693-75.5889	10490
37.8686-122.259	40.5693-75.5889	7.72
37.87-122.298	40.5693-75.5889	4
37.8839-84.571	40.5693-75.5889	277.2
37.8899-121.254	40.5693-75.5889	330.47
37.8981-122.541	40.5693-75.5889	8.39
37.9178-122.304	40.5693-75.5889	19.02
37.922-121.302	40.5693-75.5889	3562.65
37.9242-122.516	40.5693-75.5889	38.04
37.9321-121.704	40.5693-75.5889	8
37.9329-107.889	40.5693-75.5889	1.113
37.9697-78.9571	40.5693-75.5889	10376
37.9707-79.8928	40.5693-75.5889	31.37
37.9726-122.339	40.5693-75.5889	15870
37.9863-122.04	40.5693-75.5889	4656.96
37.9979-85.6967	40.5693-75.5889	38451.5
38.0004-87.5418	40.5693-75.5889	10690.8
38.0079-84.5345	40.5693-75.5889	4.252
38.0085-78.478	40.5693-75.5889	119.12
38.0287-84.5075	40.5693-75.5889	48.92
38.0343-97.9238	40.5693-75.5889	604.8
38.0573-87.2658	40.5693-75.5889	8640
38.0693-75.5481	40.5693-75.5889	3241.4
38.0712-82.6406	40.5693-75.5889	8613.02
38.0724-78.5015	40.5693-75.5889	31.71
38.0856-85.6698	40.5693-75.5889	8.82
38.0968-87.5211	40.5693-75.5889	7582.68
38.1252-78.197	40.5693-75.5889	1579.75
38.1376-85.6274	40.5693-75.5889	7.096
38.1462-79.0762	40.5693-75.5889	11083.6
38.1709-86.9989	40.5693-75.5889	818.995
38.1878-90.4077	40.5693-75.5889	4.849
38.1906-85.5535	40.5693-75.5889	12.3
38.2212-84.5546	40.5693-75.5889	8.362
38.2433-122.607	40.5693-75.5889	2
38.2437-122.693	40.5693-75.5889	1990.89
38.2589-85.5557	40.5693-75.5889	1743.72
38.2696-122.037	40.5693-75.5889	4
38.2829-104.57	40.5693-75.5889	9983.92
38.2912-122.287	40.5693-75.5889	0.5
38.2962-84.6961	40.5693-75.5889	4.75
38.3038-85.8252	40.5693-75.5889	41040
38.3392-76.4657	40.5693-75.5889	5.75
38.3873-77.5468	40.5693-75.5889	403.2
38.3884-75.6276	40.5693-75.5889	713.4
38.4078-85.3848	40.5693-75.5889	15.54
38.4268-78.8815	40.5693-75.5889	869.03
38.427-81.9896	40.5693-75.5889	41580
38.4386-82.5577	40.5693-75.5889	95.01
38.4595-77.9987	40.5693-75.5889	4824
38.4604-77.4327	40.5693-75.5889	25.6
38.4805-122.75	40.5693-75.5889	3.339
38.5029-90.4609	40.5693-75.5889	26.856
38.5281-76.9806	40.5693-75.5889	21.71
38.5364-75.0606	40.5693-75.5889	11.8
38.539-90.001	40.5693-75.5889	6.658
38.5448-85.7737	40.5693-75.5889	7.12
38.5493-121.737	40.5693-75.5889	5.555
38.5683-92.2533	40.5693-75.5889	13.32
38.5717-121.468	40.5693-75.5889	6
38.5922-121.528	40.5693-75.5889	1453.86
38.5942-121.407	40.5693-75.5889	5.37
38.6107-90.2136	40.5693-75.5889	26280
38.6328-77.2679	40.5693-75.5889	4060.37
38.6352-90.187	40.5693-75.5889	6.98
38.6383-90.4271	40.5693-75.5889	10
38.6415-94.3413	40.5693-75.5889	448.8
38.6455-90.3289	40.5693-75.5889	12.51
38.647-90.6316	40.5693-75.5889	2.5
38.6523-78.6642	40.5693-75.5889	7.42
38.6548-121.265	40.5693-75.5889	21.02
38.6614-90.2843	40.5693-75.5889	9.51
38.664-90.3235	40.5693-75.5889	8.17
38.6688-87.5079	40.5693-75.5889	19085.8
38.6844-85.803	40.5693-75.5889	10.92
38.6959-77.2012	40.5693-75.5889	39685.9
38.7027-90.3611	40.5693-75.5889	400.5
38.7057-75.7749	40.5693-75.5889	4391.62
38.7246-88.0866	40.5693-75.5889	2107
38.7253-90.4445	40.5693-75.5889	5982.66
38.7452-77.2354	40.5693-75.5889	1825.2
38.7523-77.4769	40.5693-75.5889	23684
38.7573-90.4233	40.5693-75.5889	26673.8
38.7579-77.1528	40.5693-75.5889	317.981
38.7726-75.2867	40.5693-75.5889	42
38.7902-77.5129	40.5693-75.5889	5600
38.7923-76.781	40.5693-75.5889	1187.07
38.7974-77.3924	40.5693-75.5889	10.61
38.8038-77.2082	40.5693-75.5889	10.27
38.8038-81.7076	40.5693-75.5889	38359.4
38.8089-90.8592	40.5693-75.5889	14000
38.813-77.1167	40.5693-75.5889	6920.78
38.818-121.263	40.5693-75.5889	1778.95
38.8397-76.9148	40.5693-75.5889	648
38.8555-76.8862	40.5693-75.5889	3479.28
38.8586-104.709	40.5693-75.5889	29962.7
38.8653-106.966	40.5693-75.5889	7.5
38.8787-84.6256	40.5693-75.5889	9307.5
38.8834-77.0282	40.5693-75.5889	11.05
38.8868-76.9064	40.5693-75.5889	5939.4
38.8898-94.8556	40.5693-75.5889	7350
38.8925-76.8068	40.5693-75.5889	2095.01
38.8933-77.0146	40.5693-75.5889	5.933
38.8953-77.0276	40.5693-75.5889	18.51
38.8973-104.701	40.5693-75.5889	7.5
38.8987-77.0362	40.5693-75.5889	25.6
38.9005-94.6325	40.5693-75.5889	3.75
38.9008-77.0345	40.5693-75.5889	11.56
38.9045-77.0309	40.5693-75.5889	15.75
38.9068-77.0415	40.5693-75.5889	38.32
38.9077-77.0173	40.5693-75.5889	41.62
38.9087-120.01	40.5693-75.5889	26.45
38.9169-75.6134	40.5693-75.5889	36281.4
38.9201-76.889	40.5693-75.5889	17684
38.9266-78.175	40.5693-75.5889	34775.6
38.9294-94.5393	40.5693-75.5889	13.32
38.9303-84.716	40.5693-75.5889	9.476
38.9369-74.9653	40.5693-75.5889	9.75
38.9375-76.9912	40.5693-75.5889	23968.4
38.9387-77.222	40.5693-75.5889	85.2
38.9524-104.767	40.5693-75.5889	14.07
38.9618-94.715	40.5693-75.5889	4.432
38.964-76.9614	40.5693-75.5889	3479.27
38.9641-76.8533	40.5693-75.5889	2.62
38.9839-84.644	40.5693-75.5889	7.72
38.9973-80.2092	40.5693-75.5889	15693.4
38.9975-76.498	40.5693-75.5889	14.25
38.9998-77.1019	40.5693-75.5889	40.02
39.0023-92.3003	40.5693-75.5889	21420.4
39.0043-77.4344	40.5693-75.5889	13.45
39.0051-121.019	40.5693-75.5889	15.51
39.0095-94.7392	40.5693-75.5889	6
39.0131-84.4942	40.5693-75.5889	7.86
39.0178-74.8752	40.5693-75.5889	3967.49
39.0364-84.568	40.5693-75.5889	12.9
39.0382-78.9719	40.5693-75.5889	9383.4
39.0408-77.0488	40.5693-75.5889	132.92
39.0494-76.4989	40.5693-75.5889	25.6
39.0509-77.1226	40.5693-75.5889	12
39.0515-94.4966	40.5693-75.5889	18518.1
39.0533-94.4061	40.5693-75.5889	6.93
39.0667-94.6887	40.5693-75.5889	930.9
39.0805-84.6875	40.5693-75.5889	36551.4
39.0899-121.551	40.5693-75.5889	7.58
39.1044-84.5077	40.5693-75.5889	11.5
39.1122-84.6085	40.5693-75.5889	5475.66
39.1175-77.2355	40.5693-75.5889	31.28
39.1302-76.6914	40.5693-75.5889	5600
39.1317-77.1498	40.5693-75.5889	13387.5
39.1341-76.8579	40.5693-75.5889	191.18
39.1379-84.4343	40.5693-75.5889	8.252
39.144-77.2076	40.5693-75.5889	46.8
39.1448-76.7877	40.5693-75.5889	2047.65
39.1465-77.728	40.5693-75.5889	13.32
39.1521-84.489	40.5693-75.5889	39981.6
39.1584-78.2476	40.5693-75.5889	13127.9
39.1642-76.6306	40.5693-75.5889	74.8
39.165-94.4669	40.5693-75.5889	39996.1
39.1677-76.7171	40.5693-75.5889	254.29
39.175-76.8532	40.5693-75.5889	32200.4
39.1882-86.5678	40.5693-75.5889	2431.77
39.2051-84.3951	40.5693-75.5889	27.346
39.2154-76.8782	40.5693-75.5889	3.69
39.2184-75.5848	40.5693-75.5889	270
39.2289-84.4571	40.5693-75.5889	29954.9
39.242-76.6771	40.5693-75.5889	177.5
39.2426-84.3604	40.5693-75.5889	6.25
39.2548-74.9777	40.5693-75.5889	11487.6
39.2644-74.6499	40.5693-75.5889	4898.04
39.2731-76.6261	40.5693-75.5889	6732.98
39.2763-84.3932	40.5693-75.5889	100.96
39.2816-94.7144	40.5693-75.5889	13.32
39.2866-76.6464	40.5693-75.5889	3479.28
39.2886-84.4738	40.5693-75.5889	11443.1
39.2953-76.6212	40.5693-75.5889	20.4
39.2965-76.6069	40.5693-75.5889	9.68
39.3199-74.5999	40.5693-75.5889	3914.59
39.3244-76.7176	40.5693-75.5889	177.5
39.3304-84.5528	40.5693-75.5889	6246.24
39.3322-76.5036	40.5693-75.5889	3145.19
39.3541-77.2486	40.5693-75.5889	5181
39.365-74.439	40.5693-75.5889	12.8
39.369-76.669	40.5693-75.5889	14.45
39.3764-76.7992	40.5693-75.5889	13.32
39.3794-106.971	40.5693-75.5889	3
39.3794-75.0392	40.5693-75.5889	3914.59
39.3932-87.3977	40.5693-75.5889	4.829
39.3982-74.5967	40.5693-75.5889	1920
39.3996-76.5842	40.5693-75.5889	17.86
39.4049-84.5227	40.5693-75.5889	6.12
39.4099-79.3902	40.5693-75.5889	32.02
39.4129-76.7303	40.5693-75.5889	8.42
39.4191-76.7839	40.5693-75.5889	6.3
39.4204-92.4344	40.5693-75.5889	2100
39.4233-77.389	40.5693-75.5889	3917.68
39.4336-87.4101	40.5693-75.5889	4993.54
39.441-84.3658	40.5693-75.5889	9978.75
39.4575-74.5091	40.5693-75.5889	10.85
39.4756-75.1293	40.5693-75.5889	44127.5
39.476-76.2436	40.5693-75.5889	2562.24
39.4821-86.0504	40.5693-75.5889	5463
39.4923-75.0189	40.5693-75.5889	39999.8
39.4988-84.7407	40.5693-75.5889	5.75
39.5082-76.1807	40.5693-75.5889	5539.6
39.5238-85.7721	40.5693-75.5889	1182.72
39.5298-77.0972	40.5693-75.5889	984
39.531-82.408	40.5693-75.5889	15754.4
39.5325-106.14	40.5693-75.5889	37.02
39.533-83.439	40.5693-75.5889	3835.2
39.5442-119.7	40.5693-75.5889	7104
39.5445-104.968	40.5693-75.5889	74.72
39.5499-75.4394	40.5693-75.5889	1566
39.5639-76.9893	40.5693-75.5889	5549.02
39.5645-75.597	40.5693-75.5889	128
39.5795-104.883	40.5693-75.5889	13.32
39.5826-104.958	40.5693-75.5889	9.68
39.5938-75.956	40.5693-75.5889	2075.7
39.5951-104.748	40.5693-75.5889	2.62
39.6-77.8158	40.5693-75.5889	8004.45
39.6017-86.1273	40.5693-75.5889	882.75
39.6104-76.4557	40.5693-75.5889	12.546
39.6146-74.2005	40.5693-75.5889	50.2
39.6161-105.074	40.5693-75.5889	19.36
39.6267-75.8429	40.5693-75.5889	15261.8
39.6339-77.7302	40.5693-75.5889	4087.72
39.6426-105.368	40.5693-75.5889	12.51
39.6466-78.774	40.5693-75.5889	9083.25
39.6476-74.9593	40.5693-75.5889	4871.58
39.6656-104.834	40.5693-75.5889	53.48
39.6692-104.928	40.5693-75.5889	5.36
39.6742-84.1103	40.5693-75.5889	15.81
39.6785-86.1297	40.5693-75.5889	493.18
39.6786-86.0863	40.5693-75.5889	13.44
39.6792-76.1546	40.5693-75.5889	10200
39.6883-105.146	40.5693-75.5889	6.319
39.7-75.1195	40.5693-75.5889	3906.97
39.7006-75.7431	40.5693-75.5889	19495
39.7076-74.2593	40.5693-75.5889	4669.07
39.7122-105.089	40.5693-75.5889	9.37
39.7126-75.4691	40.5693-75.5889	9108.12
39.7178-82.1982	40.5693-75.5889	7181.24
39.7312-104.952	40.5693-75.5889	294.81
39.7368-86.2521	40.5693-75.5889	5575.96
39.7386-75.5483	40.5693-75.5889	5230.6
39.7388-104.408	40.5693-75.5889	6290.27
39.7397-104.809	40.5693-75.5889	6592.88
39.7414-74.9903	40.5693-75.5889	3933.42
39.7426-86.1177	40.5693-75.5889	15.15
39.7444-105.104	40.5693-75.5889	56.28
39.7495-75.1064	40.5693-75.5889	4730.11
39.7516-104.997	40.5693-75.5889	6.07
39.7531-75.3269	40.5693-75.5889	1400
39.7531-84.2471	40.5693-75.5889	9991.72
39.7613-86.1613	40.5693-75.5889	1024.26
39.7661-94.845	40.5693-75.5889	10000
39.7675-105.02	40.5693-75.5889	63
39.7715-89.6361	40.5693-75.5889	39992.3
39.7796-74.9365	40.5693-75.5889	4017.97
39.7828-86.1567	40.5693-75.5889	10
39.7846-104.962	40.5693-75.5889	366.6
39.7882-104.83	40.5693-75.5889	3297.82
39.7911-79.8125	40.5693-75.5889	7.75
39.7921-77.7492	40.5693-75.5889	2678.5
39.7935-88.2918	40.5693-75.5889	4.829
39.7937-104.739	40.5693-75.5889	90.17
39.7953-76.9773	40.5693-75.5889	177.5
39.7991-85.7845	40.5693-75.5889	385.61
39.8036-75.3442	40.5693-75.5889	11406.5
39.8058-86.1018	40.5693-75.5889	5474.34
39.8089-84.0197	40.5693-75.5889	885
39.8105-74.9957	40.5693-75.5889	4380.79
39.8167-85.1778	40.5693-75.5889	38719.2
39.8182-82.9811	40.5693-75.5889	187.5
39.8303-75.1322	40.5693-75.5889	4986.61
39.8311-84.8907	40.5693-75.5889	4701.86
39.8332-75.2377	40.5693-75.5889	177.5
39.85-75.0767	40.5693-75.5889	2337.5
39.8518-75.5961	40.5693-75.5889	21.88
39.852-74.9613	40.5693-75.5889	7.67
39.8544-82.8087	40.5693-75.5889	13.11
39.8627-75.3396	40.5693-75.5889	1476
39.8629-74.1662	40.5693-75.5889	3906.97
39.8653-74.8185	40.5693-75.5889	4835.76
39.8673-83.9351	40.5693-75.5889	11.42
39.8797-74.9719	40.5693-75.5889	4499.39
39.8816-105.1	40.5693-75.5889	33.6
39.8849-74.9042	40.5693-75.5889	6.93
39.8852-104.883	40.5693-75.5889	7617.04
39.899-75.2322	40.5693-75.5889	13.1
39.9003-76.5978	40.5693-75.5889	18.6
39.902-86.1295	40.5693-75.5889	2.216
39.9029-74.1604	40.5693-75.5889	4780.49
39.9057-86.0673	40.5693-75.5889	3.38
39.9086-74.9995	40.5693-75.5889	21.71
39.9187-75.1098	40.5693-75.5889	3865.48
39.9198-75.158	40.5693-75.5889	3063.5
39.9223-75.1826	40.5693-75.5889	348.17
39.9229-75.2964	40.5693-75.5889	3145.19
39.9271-83.8132	40.5693-75.5889	6899.4
39.9274-76.5627	40.5693-75.5889	16
39.9296-91.3742	40.5693-75.5889	7539.27
39.9308-77.2917	40.5693-75.5889	4.39
39.9311-77.6614	40.5693-75.5889	4087.72
39.9323-75.0227	40.5693-75.5889	3171.33
39.934-105.055	40.5693-75.5889	77.57
39.9395-83.2891	40.5693-75.5889	839.433
39.9483-83.7821	40.5693-75.5889	15088.4
39.9492-105.834	40.5693-75.5889	45.13
39.9494-74.9034	40.5693-75.5889	5.24
39.9522-76.7133	40.5693-75.5889	3145.19
39.9542-84.1768	40.5693-75.5889	1149.8
39.9565-86.0087	40.5693-75.5889	32285.3
39.9585-83.0823	40.5693-75.5889	5506.85
39.9628-76.7676	40.5693-75.5889	42979.2
39.9633-105.151	40.5693-75.5889	9.37
39.964-75.1476	40.5693-75.5889	5244.75
39.9651-83.0043	40.5693-75.5889	5.726
39.9668-75.0568	40.5693-75.5889	24343.7
39.9702-86.1542	40.5693-75.5889	48.4
39.9746-74.1514	40.5693-75.5889	7081.46
39.9769-76.6778	40.5693-75.5889	11229.7
39.9782-75.1256	40.5693-75.5889	63.9
39.9797-105.253	40.5693-75.5889	5.25
39.9838-90.7413	40.5693-75.5889	37653
39.9891-105.229	40.5693-75.5889	1.74
39.9917-75.1112	40.5693-75.5889	34020
39.9974-74.998	40.5693-75.5889	4852.73
39.9981-78.522	40.5693-75.5889	660
40.0003-75.074	40.5693-75.5889	3171.33
40.0007-76.0465	40.5693-75.5889	893
40.0022-105.1	40.5693-75.5889	24.34
40.0025-76.5965	40.5693-75.5889	7912.02
40.0025-82.9259	40.5693-75.5889	23.6
40.0086-76.5972	40.5693-75.5889	5899.56
40.0101-74.2303	40.5693-75.5889	12.51
40.0116-75.1839	40.5693-75.5889	5707.46
40.0129-75.2331	40.5693-75.5889	25.6
40.0174-75.0877	40.5693-75.5889	56.8
40.0206-83.0766	40.5693-75.5889	17.78
40.0236-75.0497	40.5693-75.5889	39650
40.0237-75.3276	40.5693-75.5889	9.37
40.0294-74.9541	40.5693-75.5889	39420
40.0326-76.3333	40.5693-75.5889	36035.7
40.0327-76.2757	40.5693-75.5889	44.79
40.0339-75.1212	40.5693-75.5889	3423.8
40.038-75.4499	40.5693-75.5889	1.5
40.0389-75.221	40.5693-75.5889	3945.08
40.0398-105.279	40.5693-75.5889	2
40.04-82.8785	40.5693-75.5889	1.88
40.0407-76.4281	40.5693-75.5889	2226
40.0425-74.123	40.5693-75.5889	4
40.043-75.5322	40.5693-75.5889	2
40.0444-105.219	40.5693-75.5889	6.37
40.048-86.4659	40.5693-75.5889	1586
40.0511-105.028	40.5693-75.5889	9.216
40.0529-76.9448	40.5693-75.5889	3197.4
