origin,destination,count
33.8018-118.186,41.8857-88.3196,2.5485155029296873
34.2354-84.1744,41.8857-88.3196,2.5470099609375
35.1809-88.1895,32.2304-90.1621,2.54173349609375
33.1954-117.282,34.0018-117.528,2.540958999633789
48.1998-101.286,39.0766-94.7902,2.5408650390624996
44.5058-87.9795,41.2052-95.9554,2.5401049560546873
41.7801-72.6771,40.5693-75.5889,2.5398849609374996
33.5446-86.9292,39.9266-83.8128,2.539657989501953
34.265-118.772,34.0018-117.528,2.5392727313518524
40.843-111.906,33.455-84.1721,2.5342
33.7181-84.9236,40.5693-75.5889,2.5340299804687496
32.6303-97.271,40.8556-96.713,2.5329100830078124
40.9334-72.7465,40.5693-75.5889,2.5314099781036377
33.8712-118.372,34.0018-117.528,2.5307855009078977
36.8622-121.38,37.8128-121.214,2.5300059906005856
37.9822-84.1702,39.9266-83.8128,2.5283580078125
40.0715-80.6868,39.9266-83.8128,2.526411016845703
38.4064-121.437,37.8128-121.214,2.522643014526367
41.4729-81.5221,39.9266-83.8128,2.5221278167724606
33.5199-86.8353,40.9169-98.3875,2.5191999999999997
45.4794-120.76,32.8036-96.5696,2.517975
21.3307-157.859,32.8036-96.5696,2.5164439941406247
32.2807-90.1071,34.0433-86.089,2.5081199218749997
36.0723-79.4698,41.8857-88.3196,2.506110000038147
42.2485-71.8079,40.5693-75.5889,2.5007084949493406
40.2988-79.5413,32.8036-96.5696,2.498117492675781
34.2363-89.0042,32.2304-90.1621,2.4955434082031247
32.2202-82.4149,33.455-84.1721,2.495389990234375
27.9791-82.7817,40.5693-75.5889,2.49336005859375
40.2644-76.803,32.8036-96.5696,2.491300048828125
25.8377-80.3695,41.6499-91.5202,2.4906249999999996
40.2647-74.823,40.5693-75.5889,2.4901574413299556
29.7878-81.4467,34.0433-86.089,2.489350600433349
42.5291-87.872,34.0018-117.528,2.48838000793457
35.168-85.2116,32.8036-96.5696,2.487635473632812
47.611-122.169,40.5693-75.5889,2.4876078604340552
33.4354-112.2,40.9169-98.3875,2.483465002441406
40.6891-75.1724,40.5693-75.5889,2.4834599609374997
38.6109-90.2917,32.8036-96.5696,2.4820564987182614
33.3122-111.932,33.455-84.1721,2.479280004882812
31.0518-85.3156,41.8857-88.3196,2.4779287109375
31.7639-98.936,39.0766-94.7902,2.4777050781249996
38.942-84.549,32.8036-96.5696,2.477684919738769
40.602-75.521,40.5693-75.5889,2.473514010620117
30.5179-90.4725,32.2304-90.1621,2.47242548828125
35.558-78.2648,32.8036-96.5696,2.4714734771728515
45.0112-93.1554,41.8857-88.3196,2.4655099609374997
36.6782-121.797,39.0766-94.7902,2.4650010192871092
41.6915-74.1876,33.455-84.1721,2.461
39.4032-119.761,37.8128-121.214,2.459225
39.8373-86.0538,34.0018-117.528,2.4589874999999997
38.8462-77.3279,41.8857-88.3196,2.45806552734375
33.807-117.926,34.0018-117.528,2.451796259784698
37.6337-122.061,37.8128-121.214,2.4480844802856443
33.979-83.3642,41.8857-88.3196,2.445434521484375
34.0807-117.274,40.5693-75.5889,2.445218988037109
30.528-89.6661,32.2304-90.1621,2.443160009765625
41.6769-85.9604,41.6376-93.6164,2.4388249999999996
36.331-82.3386,34.0433-86.089,2.433549475097656
42.0084-87.8923,40.5693-75.5889,2.432922475194931
29.7726-95.4032,41.8857-88.3196,2.4316550170898434
25.852-80.2057,33.455-84.1721,2.431311956977844
41.5116-88.057,32.8036-96.5696,2.43083505859375
34.2088-118.873,34.0018-117.528,2.428264991760254
33.0224-117.107,34.0018-117.528,2.4258900390625
34.2929-118.871,34.0018-117.528,2.424801008605957
33.8448-117.954,39.0766-94.7902,2.4238804626464843
38.8089-90.8592,40.5693-75.5889,2.4191114999771117
32.6185-90.0104,32.2304-90.1621,2.4190159912109372
33.1581-117.326,32.8036-96.5696,2.4183999999999997
35.4707-86.4597,41.8452-88.31,2.4175099609374997
31.0995-97.3577,41.8452-88.31,2.4154
32.3431-97.4008,41.8452-88.31,2.4154
40.7714-72.9466,41.8857-88.3196,2.4119809936523438
42.0262-97.4174,40.8556-96.713,2.4109900390625
41.971-87.7587,41.8857-88.3196,2.4107862397670745
33.9279-79.7643,32.8036-96.5696,2.4040800231933592
39.9981-78.522,33.455-84.1721,2.4033650390625
35.2724-89.712,33.455-84.1721,2.3996
25.8857-80.2326,39.0766-94.7902,2.394510040283203
39.8089-84.0197,32.8036-96.5696,2.3874310546874997
43.0833-88.0282,41.8857-88.3196,2.385908984375
26.2288-80.1582,39.0766-94.7902,2.3837499999999996
36.2565-115.161,34.0018-117.528,2.3815339996337888
29.8967-95.6484,41.8857-88.3196,2.37937799911499
40.2344-76.1265,39.0766-94.7902,2.3774630859375
35.4414-84.6416,40.5693-75.5889,2.3769805419921872
40.3712-80.6343,41.8452-88.31,2.3753099609375
37.6802-121.922,40.5693-75.5889,2.374399005126953
45.0467-93.4289,39.0766-94.7902,2.3705550140380858
36.0697-87.6449,32.8036-96.5696,2.3702270507812497
34.0785-118.266,34.0018-117.528,2.3681254943847656
36.107-80.2192,33.455-84.1721,2.367625
30.5171-96.6725,41.6376-93.6164,2.3672075195312496
29.8252-95.378,32.8036-96.5696,2.365102017211914
42.009-87.6963,41.6376-93.6164,2.3601249999999996
34.7693-80.3994,41.8857-88.3196,2.353275500488281
39.4204-92.4344,41.8452-88.31,2.3478999999999997
40.5404-75.415,39.9266-83.8128,2.34384453125
30.5208-90.3064,39.9266-83.8128,2.342581048583984
34.1435-118.856,34.0018-117.528,2.3411674987792965
40.6851-76.2139,34.0433-86.089,2.3396
41.2759-104.883,34.0433-86.089,2.3396
38.2999-90.3083,34.0433-86.089,2.3396
37.317-121.936,37.8128-121.214,2.3383559967041014
32.6971-93.6991,32.8036-96.5696,2.33605400390625
35.1486-89.9748,40.5693-75.5889,2.335
35.0839-106.648,32.8036-96.5696,2.330915014648437
44.46-93.1662,33.455-84.1721,2.3307700195312497
30.4848-90.4762,40.9169-98.3875,2.327804455566406
38.6125-90.3182,39.0766-94.7902,2.3249999999999997
43.5608-96.7324,41.8857-88.3196,2.3248734863281246
32.7537-97.0871,40.9169-98.3875,2.3230900390625
38.6415-94.3413,34.0433-86.089,2.3226
34.7861-106.705,40.4218-104.692,2.3220849609374996
39.9483-83.7821,40.5693-75.5889,2.3192800292968747
26.751-80.073,37.8128-121.214,2.3186399902343746
34.6061-118.185,34.0018-117.528,2.3185550018310543
28.8064-96.9936,32.8036-96.5696,2.3155180419921875
32.2807-90.1071,41.8857-88.3196,2.312105029296875
32.7216-97.147,32.7984-97.354,2.31075009765625
40.8867-81.5833,39.9266-83.8128,2.310249507141113
39.9353-83.0456,40.9169-98.3875,2.304594970703125
39.531-82.408,40.5693-75.5889,2.303425048828125
41.9809-88.1445,39.0766-94.7902,2.3032
42.4845-71.1521,39.0766-94.7902,2.3026599609374996
34.7006-112.638,34.0018-117.528,2.300597750854492
35.2799-97.7846,39.0766-94.7902,2.3005950073242185
40.3518-80.1153,39.0766-94.7902,2.2994375091552732
41.9331-88.8829,41.2052-95.9554,2.29536005859375
36.6023-95.9754,41.8452-88.31,2.29512998046875
34.0207-117.899,34.0018-117.528,2.2948105194091797
43.1037-89.5111,41.8857-88.3196,2.2942625
26.41-80.0884,32.8036-96.5696,2.293592445373535
40.7506-111.941,33.455-84.1721,2.2933
33.989-118.089,34.0018-117.528,2.290779504394531
32.6803-97.3358,40.5693-75.5889,2.2896349609374997
39.4923-75.0189,35.8406-80.8799,2.2880699218749996
32.8345-86.6435,32.7984-97.354,2.2868
38.6412-120.971,37.8128-121.214,2.286662017822265
40.0673-76.724,39.0766-94.7902,2.284725
26.2791-80.1132,41.8857-88.3196,2.283893078613281
41.5515-87.5014,41.2052-95.9554,2.2836135299682616
33.6987-112.114,32.8036-96.5696,2.278069970703125
41.2759-104.883,39.9266-83.8128,2.2780422912597653
32.6947-97.0875,32.8036-96.5696,2.2780299316406247
35.3292-80.8049,39.9266-83.8128,2.2779999999999996
39.0667-94.6887,34.0433-86.089,2.27785
39.6828-83.9214,39.9266-83.8128,2.2763705003261565
32.3431-97.4008,39.0766-94.7902,2.274482372665405
32.6076-93.7526,32.8036-96.5696,2.272519946289062
32.8267-96.9614,40.5693-75.5889,2.2711950439453124
35.4414-84.6198,39.0766-94.7902,2.2691949707031247
30.6553-96.3406,32.8036-96.5696,2.2686559997558593
29.2546-97.1305,41.6499-91.5202,2.2636999999999996
34.7113-86.6169,40.5693-75.5889,2.262275
39.8524-82.8959,32.8036-96.5696,2.2616150390625
28.0138-82.1169,32.8036-96.5696,2.2613774963378903
35.4168-97.6279,34.0433-86.089,2.2611350585937497
25.9587-80.1794,32.8036-96.5696,2.2597909698486327
37.2225-81.3367,34.0433-86.089,2.259
36.0405-94.1338,33.455-84.1721,2.2583497002601622
34.0661-118.085,34.0018-117.528,2.255764498901367
26.2288-80.1582,41.8857-88.3196,2.255106994628906
45.0159-93.4719,33.455-84.1721,2.2527400390624996
40.04-82.8785,41.8857-88.3196,2.251144796180725
42.2096-70.9997,41.8857-88.3196,2.24869249753952
43.2565-77.6618,40.5693-75.5889,2.2476299804687496
32.3002-106.761,32.8036-96.5696,2.2469274414062497
33.9454-118.034,34.0018-117.528,2.243345492553711
41.5384-96.1497,41.2052-95.9554,2.242
36.7097-121.64,41.8857-88.3196,2.2399795166015624
34.3778-118.515,34.0018-117.528,2.2390847534179685
37.2951-121.896,35.8406-80.8799,2.2371699218749996
41.7848-87.81,41.2052-95.9554,2.2353300781249996
21.3452-157.882,34.0018-117.528,2.2352499908447263
39.8977-82.9697,32.8036-96.5696,2.233630071878433
41.6748-93.7187,40.8556-96.713,2.2304849609375
33.1438-96.8394,32.8036-96.5696,2.22952165145874
32.7101-96.7972,35.8406-80.8799,2.2234249999999998
39.2289-84.4571,32.7984-97.354,2.218
43.0696-89.4239,41.6376-93.6164,2.215
43.9844-90.4842,41.8452-88.31,2.21495
33.744-84.5603,40.4218-104.692,2.214919921875
33.8574-118.256,32.8036-96.5696,2.2142619628906246
35.8253-88.9022,38.1417-85.8637,2.2119760253906247
38.6415-94.3413,41.8452-88.31,2.2106549804687496
41.8143-87.6528,39.0766-94.7902,2.21
29.5967-95.4598,41.8857-88.3196,2.2074944854736325
40.7133-99.1184,32.8036-96.5696,2.2056080078124998
38.4272-121.813,37.8128-121.214,2.205024482631683
36.1569-95.9951,41.8857-88.3196,2.2038615112304685
27.6488-99.5337,26.172-98.2504,2.2023400390625
32.7714-97.2915,41.8857-88.3196,2.20007099609375
42.1303-72.5734,41.8452-88.31,2.1975
36.1474-86.3106,34.0433-86.089,2.1937535034179687
42.3309-83.4758,32.8036-96.5696,2.1933650390625
35.4588-79.1641,39.9266-83.8128,2.1926700073242187
29.5439-98.4175,32.8036-96.5696,2.186919982910156
34.8549-102.418,40.9169-98.3875,2.1864999999999997
40.7407-73.4863,26.172-98.2504,2.186
35.8917-78.632,34.0433-86.089,2.1851199218749997
43.154-93.2004,41.2052-95.9554,2.1847999999999996
41.8505-87.6699,40.8556-96.713,2.1835
43.9241-88.0029,37.8128-121.214,2.1835
45.2466-94.1169,39.0766-94.7902,2.182552520751953
38.2912-122.287,37.8128-121.214,2.182530990600586
40.4781-94.4233,31.9017-106.418,2.1821300781249997
29.8517-98.7293,40.5693-75.5889,2.182126132202148
33.9985-81.0352,41.2052-95.9554,2.1818400390624997
37.6337-122.061,32.8036-96.5696,2.1814600097656247
35.6796-80.4665,40.5693-75.5889,2.1813500183105465
36.389-86.4548,41.2052-95.9554,2.1799999999999997
37.7487-122.415,39.0766-94.7902,2.178280078125
40.2783-75.2948,34.0018-117.528,2.1771999999999996
36.0963-95.8847,40.4218-104.692,2.1765999999999996
39.085-94.6312,40.4218-104.692,2.1765999999999996
32.8765-97.4125,40.4218-104.692,2.1765999999999996
41.203-96.0501,38.1417-85.8637,2.1738699218749997
41.3884-81.4436,41.2046-96.1211,2.1731599609375
39.5628-75.0096,26.172-98.2504,2.17
40.175-76.1762,39.0766-94.7902,2.169363916015625
29.6668-95.0449,39.0766-94.7902,2.169075
29.9449-95.3415,41.8452-88.31,2.16625
41.2561-73.2123,39.0766-94.7902,2.1656099609374997
39.6436-104.904,41.6376-93.6164,2.1655749999999996
41.2099-75.9178,41.8452-88.31,2.1645999999999996
39.6104-104.881,41.2052-95.9554,2.1645
32.6855-96.9175,34.0433-86.089,2.1640499999999996
33.8301-84.3847,35.8406-80.8799,2.1639699218749997
42.0766-78.4274,39.0766-94.7902,2.16262001953125
36.3422-94.0714,41.6376-93.6164,2.1624999999999996
33.8448-117.954,35.8406-80.8799,2.1624800781249998
45.002-93.4242,41.8857-88.3196,2.161539316511154
43.5608-96.7324,39.0766-94.7902,2.1613219604492184
28.576-81.4437,41.6499-91.5202,2.16125
40.7903-111.94,26.172-98.2504,2.1603999999999997
43.0113-87.9584,26.172-98.2504,2.1603999999999997
37.6445-120.98,26.172-98.2504,2.1603999999999997
45.4813-122.409,26.172-98.2504,2.1603999999999997
34.9541-89.8374,35.8406-80.8799,2.1600099609375
31.7688-106.43,35.8406-80.8799,2.1591300781249996
33.8743-117.964,34.0018-117.528,2.1590649932861328
41.4127-81.5607,35.8406-80.8799,2.159
41.8123-87.8232,41.8452-88.31,2.1588499999999997
35.5994-82.5001,41.2052-95.9554,2.1582999999999997
31.2256-90.4333,32.2304-90.1621,2.156913037109375
40.1179-74.8047,40.5693-75.5889,2.1568299926757812
34.1847-97.1265,38.1417-85.8637,2.156085009765625
26.3813-80.0962,40.8556-96.713,2.1558900390624998
33.6588-84.3968,40.8556-96.713,2.155869921875
32.339-88.6596,32.2304-90.1621,2.155728466796875
25.9587-80.1794,40.4218-104.692,2.1528599609374997
44.4852-87.9223,41.8857-88.3196,2.152760998535156
34.1317-117.592,34.0018-117.528,2.152673498535156
35.8155-84.293,39.0766-94.7902,2.152457006835937
30.2161-82.6396,37.8128-121.214,2.15075
34.9685-89.9979,42.0193-95.3538,2.1496599609375
41.7446-87.7119,41.2052-95.9554,2.1489999999999996
30.3546-81.6911,41.8857-88.3196,2.1488389796257015
45.5395-122.505,41.6376-93.6164,2.1482300781249997
35.0332-90.0113,42.0193-95.3538,2.1476150390625
29.9449-95.3415,40.4218-104.692,2.1475
37.922-121.302,39.9266-83.8128,2.1463319465637203
42.5291-87.872,41.2052-95.9554,2.1462650390625
41.1017-104.806,41.2052-95.9554,2.1458650390624996
35.4471-97.5582,32.8036-96.5696,2.145681456661224
39.0441-95.648,40.4218-104.692,2.1452
41.8759-87.6511,41.2052-95.9554,2.144905078125
39.4233-77.389,35.8406-80.8799,2.1445
41.1479-87.6358,34.0018-117.528,2.1443999999999996
42.0425-92.9065,41.6376-93.6164,2.143849426269531
36.0445-84.0419,40.9169-98.3875,2.1427900390624997
39.5628-75.0096,40.9169-98.3875,2.1421150390625
42.9939-88.7932,40.9169-98.3875,2.1420999999999997
32.9681-96.7886,37.7553-100.026,2.1420999999999997
32.7824-96.8695,37.7553-100.026,2.1420999999999997
45.541-123.13,40.4218-104.692,2.1420999999999997
42.8814-78.7447,40.9169-98.3875,2.1420999999999997
36.3422-94.0714,40.4218-104.692,2.1420599609375
41.1294-100.775,41.2052-95.9554,2.1419599609374997
34.0002-118.226,37.7553-100.026,2.141855078125
29.8103-95.8201,40.8556-96.713,2.1415599609375
33.9988-117.447,35.8406-80.8799,2.1414
39.7901-93.548,41.6376-93.6164,2.1402599609374997
36.0405-94.1338,38.1417-85.8637,2.1401949218749996
37.1438-84.0784,41.2052-95.9554,2.1399900390625
47.5462-122.315,39.0766-94.7902,2.139939014649391
41.788-87.7738,41.2052-95.9554,2.1388174987792965
42.999-84.577,40.8556-96.713,2.1387300781249996
39.4204-92.4344,41.2052-95.9554,2.13831005859375
33.979-117.336,41.2052-95.9554,2.138194921875
33.7457-84.3764,37.8128-121.214,2.138
44.6867-67.9917,26.172-98.2504,2.138
33.5283-84.3335,37.8128-121.214,2.138
42.4992-94.1826,41.6499-91.5202,2.136875
42.41-83.0583,41.6499-91.5202,2.136875
43.5608-96.7324,41.6499-91.5202,2.136875
34.0071-118.259,41.6499-91.5202,2.136875
41.8143-87.6528,41.6499-91.5202,2.136875
37.7284-121.424,41.6499-91.5202,2.136875
42.4936-96.3956,40.8556-96.713,2.1365800781249997
26.7821-80.0653,41.6499-91.5202,2.13625
33.5446-86.9292,41.6499-91.5202,2.13625
41.7848-87.81,41.6499-91.5202,2.13625
29.8693-90.1093,41.6499-91.5202,2.13625
40.8132-73.8876,41.6499-91.5202,2.13625
37.9548-121.307,41.6499-91.5202,2.13625
34.993-78.0841,39.0766-94.7902,2.13625
32.9248-93.4529,41.6499-91.5202,2.13625
28.0429-81.9849,41.6499-91.5202,2.13625
45.2038-93.6762,41.6499-91.5202,2.13625
32.7599-97.0122,41.6499-91.5202,2.13625
27.7454-82.6657,41.6499-91.5202,2.13625
31.7664-106.298,41.6499-91.5202,2.13625
41.8093-87.7105,41.6499-91.5202,2.13625
30.5179-90.4725,41.6499-91.5202,2.13625
25.8247-80.3048,41.6499-91.5202,2.13625
31.0664-98.1919,34.6317-102.727,2.135919921875
32.9673-96.9866,40.9169-98.3875,2.1353050781249996
33.1438-96.8394,41.6376-93.6164,2.135
40.1499-89.3675,35.8406-80.8799,2.1348999999999996
40.4868-85.6077,40.8556-96.713,2.1345650390624997
40.7076-74.1788,26.172-98.2504,2.134
39.533-83.439,41.2052-95.9554,2.133819921875
39.3653-94.3578,40.4218-104.692,2.1337650390625
35.2047-101.884,40.9169-98.3875,2.1336400390624997
33.9317-84.3782,39.0766-94.7902,2.1319849609375
47.5462-122.315,32.8036-96.5696,2.1315
40.7634-73.5232,39.0766-94.7902,2.1314449218749996
41.0736-81.4628,40.8556-96.713,2.1300999999999997
43.0157-96.0616,42.0193-95.3538,2.1300400390624996
32.7824-96.8695,41.2052-95.9554,2.1296999999999997
27.3637-99.4819,40.4218-104.692,2.1296699218749997
39.5082-76.1807,42.0193-95.3538,2.1296
33.9794-84.1512,40.4218-104.692,2.1294999999999997
25.6623-80.4095,40.4218-104.692,2.1283
32.3797-89.4655,42.0193-95.3538,2.12695
36.3771-105.68,34.6317-102.727,2.1266499999999997
34.6209-78.9899,42.0193-95.3538,2.1261249999999996
39.6267-75.8429,39.0766-94.7902,2.1260800781249998
47.6689-117.307,41.2052-95.9554,2.125944921875
32.3532-86.3604,40.8556-96.713,2.125480078125
38.8189-91.17,40.8556-96.713,2.1249849609375
32.7824-96.8695,41.6376-93.6164,2.1248599609374996
42.1098-88.0492,41.6376-93.6164,2.1248349609374997
33.9728-118.174,41.6376-93.6164,2.1247999999999996
40.048-86.4659,41.2052-95.9554,2.124505078125
34.1095-117.376,32.8036-96.5696,2.1242099975585935
41.8123-87.8232,41.2052-95.9554,2.1230749999999996
26.7821-80.0653,42.0193-95.3538,2.1230249999999997
35.3954-97.497,34.0018-117.528,2.122
42.4795-79.328,26.172-98.2504,2.122
42.1336-72.7503,40.8556-96.713,2.1217849609374997
39.085-94.6312,32.8036-96.5696,2.12174395904541
41.5357-112.304,41.2052-95.9554,2.1216549804687497
42.186-71.2017,40.8556-96.713,2.1214
33.9985-81.0352,42.0193-95.3538,2.1214
33.9985-81.0352,40.8556-96.713,2.1214
32.7599-97.0122,40.9169-98.3875,2.1214
29.553-98.4869,40.9169-98.3875,2.1214
26.41-80.0884,40.8556-96.713,2.1214
29.5106-98.522,40.8556-96.713,2.1210599609374996
29.5285-98.4922,40.8556-96.713,2.1210599609374996
44.4891-88.0167,42.0193-95.3538,2.1197
32.8629-96.7904,42.0193-95.3538,2.1197
38.0272-97.9398,42.0193-95.3538,2.1197
47.2422-122.359,46.7284-122.951,2.119330029296875
44.9538-93.4335,40.9169-98.3875,2.1193
34.1466-118.139,34.0018-117.528,2.119190499305725
32.8629-96.7904,40.8556-96.713,2.1183400390625
40.8193-73.2097,40.9169-98.3875,2.118
41.3884-81.4436,41.6376-93.6164,2.1175849609374997
45.5806-122.375,37.8128-121.214,2.1174400390624997
42.2789-85.5511,41.8857-88.3196,2.1173985107421873
37.6785-122.132,42.0193-95.3538,2.1173199218749996
26.2013-98.1862,40.9169-98.3875,2.117
35.3292-80.8049,42.0193-95.3538,2.1167499999999997
43.672-92.9791,32.2304-90.1621,2.11625
41.3334-73.7243,34.0018-117.528,2.1159999999999997
29.0227-81.1722,31.9017-106.418,2.1159999999999997
42.9023-71.7845,34.0018-117.528,2.1159999999999997
32.7199-83.4905,31.9017-106.418,2.1159999999999997
39.9585-75.2686,40.974-91.572,2.1159999999999997
26.1057-98.2464,40.9169-98.3875,2.115525
25.9022-80.3073,42.0193-95.3538,2.1152599609375
41.5357-112.304,40.8556-96.713,2.1149099609374997
39.5442-119.7,41.2052-95.9554,2.1146999999999996
43.0145-74.3847,41.2052-95.9554,2.11467998046875
29.4375-98.4616,39.0766-94.7902,2.1146
37.7237-121.447,40.9169-98.3875,2.1142199218749997
39.2289-84.4571,35.8406-80.8799,2.114
25.909-80.2495,41.2052-95.9554,2.113394921875
36.0793-86.7258,41.6376-93.6164,2.1132999999999997
37.6356-122.104,40.8556-96.713,2.112880078125
33.9559-118.359,40.4218-104.692,2.1111999999999997
38.7902-77.5129,41.6499-91.5202,2.111119921875
41.969-70.8045,41.6499-91.5202,2.111119921875
29.2129-82.1538,40.974-91.572,2.111119921875
40.1499-89.3675,41.6499-91.5202,2.111119921875
40.7913-76.5639,41.6499-91.5202,2.111119921875
28.3007-82.697,40.974-91.572,2.111119921875
45.1976-93.571,41.6499-91.5202,2.111119921875
42.0553-75.8122,41.6499-91.5202,2.111119921875
41.3884-81.4436,41.6499-91.5202,2.111119921875
29.9273-90.102,41.6376-93.6164,2.1110449218749996
40.7031-73.8929,40.8556-96.713,2.1109999999999998
36.3546-86.7188,41.2052-95.9554,2.110864990234375
33.807-117.926,37.8128-121.214,2.1106
29.6432-82.9903,31.9017-106.418,2.11
31.6948-106.3,31.9017-106.418,2.11
34.7519-92.3925,37.8128-121.214,2.11
35.2495-105.577,26.172-98.2504,2.11
33.2765-112.187,31.9017-106.418,2.11
37.3811-122.335,34.0433-86.089,2.11
32.5744-117.056,41.6499-91.5202,2.11
29.726-95.3227,40.9169-98.3875,2.1099549987792967
44.0948-70.1914,41.2052-95.9554,2.10924501953125
42.9855-87.9,40.9169-98.3875,2.108819921875
26.2791-80.1132,35.8406-80.8799,2.1072499999999996
32.7714-97.2915,41.2052-95.9554,2.1069599609374996
41.9351-89.0689,26.172-98.2504,2.1066
26.1252-97.4757,26.172-98.2504,2.106294921875
30.7629-89.8777,42.0193-95.3538,2.1058749999999997
44.545-91.3875,40.9169-98.3875,2.1057800781249996
26.3097-80.0954,41.2052-95.9554,2.1056
36.1121-86.7763,41.8857-88.3196,2.1052
37.6229-121.052,32.8036-96.5696,2.1048380043029784
29.7785-95.1812,40.4218-104.692,2.1043800781249997
38.8898-94.8556,42.0193-95.3538,2.1041800781249997
32.8361-96.7952,41.6376-93.6164,2.1041499999999997
34.9685-89.9979,35.8406-80.8799,2.1039999999999996
38.8586-104.709,41.2052-95.9554,2.103819921875
32.7673-96.7776,35.8406-80.8799,2.103325
41.0722-111.976,38.1417-85.8637,2.103280004882812
38.4847-121.402,37.8128-121.214,2.1032500030517576
47.3037-122.266,40.4218-104.692,2.1032400390625
39.6436-104.904,41.2052-95.9554,2.1024999999999996
36.065-86.9467,41.2052-95.9554,2.0999199218749998
42.3659-83.3651,40.9169-98.3875,2.0997099609374996
30.4015-89.7692,42.0193-95.3538,2.0996249999999996
39.7846-104.962,32.2304-90.1621,2.0993749999999998
37.2951-121.896,37.8128-121.214,2.0989699218749998
45.5473-94.113,41.2052-95.9554,2.098544921875
32.1104-81.2457,38.1417-85.8637,2.0985349609374997
18.4093-65.9931,41.8857-88.3196,2.0984
45.4426-122.618,42.0193-95.3538,2.0982900390625
38.7364-75.6081,42.0193-95.3538,2.098
31.7688-106.43,34.6317-102.727,2.0978499999999998
40.3406-83.4163,40.4218-104.692,2.0976
40.6377-91.3387,40.4218-104.692,2.0976
41.6748-93.7187,42.0193-95.3538,2.0970349609374996
39.9494-82.0049,40.9169-98.3875,2.0957
25.852-80.2057,40.9169-98.3875,2.0955999999999997
40.5571-74.2832,40.9169-98.3875,2.0955999999999997
28.0429-81.9849,40.9169-98.3875,2.0955999999999997
34.0006-117.969,40.974-91.572,2.0948650390625
34.2849-118.438,26.172-98.2504,2.0942
45.06-93.377,37.8128-121.214,2.0936099609374996
33.8539-84.2204,35.8406-80.8799,2.092469921875
32.9226-96.8362,26.172-98.2504,2.092275
41.8093-87.7105,42.0193-95.3538,2.0918150390625
40.7018-74.3222,40.5693-75.5889,2.0917864999771116
39.7569-94.8782,41.2052-95.9554,2.0917199218749998
39.6978-86.3959,40.974-91.572,2.0910365234375
42.0655-91.8005,35.8406-80.8799,2.0909999999999997
26.3813-80.0962,40.9169-98.3875,2.0907999999999998
39.441-84.5757,40.9169-98.3875,2.0907999999999998
34.1335-118.665,41.2052-95.9554,2.0905400390624997
42.597-114.819,26.172-98.2504,2.09
32.3023-86.305,32.8036-96.5696,2.0892125
37.6529-122.43,42.0193-95.3538,2.087244921875
27.9638-82.4319,40.5693-75.5889,2.08695
42.5992-84.372,40.9169-98.3875,2.0863900390624996
40.2344-76.1265,41.6499-91.5202,2.085
40.2119-75.3559,41.2052-95.9554,2.0849249999999997
25.8-80.3177,40.8556-96.713,2.084794921875
31.7845-106.337,40.4218-104.692,2.0839999999999996
32.6303-97.271,41.8452-88.31,2.0839999999999996
34.7639-92.2646,35.8406-80.8799,2.0838099609375
40.0326-76.3333,35.8406-80.8799,2.0836349609375
34.0002-118.226,26.172-98.2504,2.0835999999999997
42.1303-72.5734,40.4218-104.692,2.0822499999999997
31.7664-106.298,40.4218-104.692,2.0822499999999997
42.9521-71.6539,40.8556-96.713,2.0814099609374996
42.4107-88.0546,41.2052-95.9554,2.0812599609375
26.017-80.1492,40.5693-75.5889,2.0801800781249997
33.7621-117.818,40.8556-96.713,2.0799999999999996
37.2567-121.923,37.8128-121.214,2.0797550045013424
39.9442-75.2272,41.2046-96.1211,2.0793749999999998
34.0071-118.259,35.8406-80.8799,2.0775050781249997
34.9563-120.452,34.0018-117.528,2.0763999999999996
35.2969-101.786,39.0766-94.7902,2.0757499999999998
27.6488-99.5337,32.2304-90.1621,2.0755
42.583-82.8306,40.9169-98.3875,2.0755
30.5051-90.4225,33.455-84.1721,2.0753624999999998
39.7921-77.7492,39.0766-94.7902,2.0753
41.8143-87.6528,41.8452-88.31,2.074375
29.7878-81.4467,40.5693-75.5889,2.0743575012207027
32.1621-81.9098,32.8036-96.5696,2.0726599609374996
39.721-121.819,37.8128-121.214,2.0724990051269527
33.5199-86.8353,33.455-84.1721,2.07225
33.9235-117.896,41.6376-93.6164,2.071355078125
41.9882-83.2982,41.6376-93.6164,2.0711699218749997
40.8652-97.5888,40.4218-104.692,2.0710300781249997
35.4004-80.5657,32.2304-90.1621,2.0708499999999996
36.8594-76.2703,40.5693-75.5889,2.0700999877929687
28.7049-81.4171,35.8406-80.8799,2.07
38.7472-75.9146,35.8406-80.8799,2.07
25.9188-97.4274,26.172-98.2504,2.0693444885253904
35.1341-106.641,40.974-91.572,2.068480078125
33.9914-81.2505,38.1417-85.8637,2.0675449218749997
33.4514-90.6582,39.9266-83.8128,2.0672499999999996
33.4378-112.028,39.9266-83.8128,2.0672499999999996
43.1023-93.6103,39.9266-83.8128,2.0672499999999996
39.7178-82.1982,39.9266-83.8128,2.06715280380249
43.5608-96.7324,32.8036-96.5696,2.066435491943359
41.3076-93.1023,41.2052-95.9554,2.066319921875
40.9697-75.9904,41.6376-93.6164,2.0662349609375
41.6815-86.1681,40.5693-75.5889,2.0658819580078123
