iata,name,state,country,latitude,longitude,lineage,zipcoderegion
25.9587-80.1794,Destination-Miami-FL,FL,USA,25.9587,-80.1794,0,33
25.969-97.4721,Destination-Brownsville-TX,TX,USA,25.969,-97.4721,0,78
25.9871-80.15,Destination-Hallandale-FL,FL,USA,25.9871,-80.15,0,33
25.9891-80.2132,Destination-Hollywood-FL,FL,USA,25.9891,-80.2132,0,33
25.9905-80.2733,Destination-Hollywood-FL,FL,USA,25.9905,-80.2733,0,33
26.017-80.1492,Destination-Hollywood-FL,FL,USA,26.017,-80.1492,0,33
26.0236-80.1892,Destination-Hollywood-FL,FL,USA,26.0236,-80.1892,0,33
26.0561-80.3637,Destination-Fort Lauderdale-FL,FL,USA,26.0561,-80.3637,0,33
26.068-80.2202,Destination-Fort Lauderdale-FL,FL,USA,26.068,-80.2202,0,33
26.0947-80.1799,Destination-Fort Lauderdale-FL,FL,USA,26.0947,-80.1799,0,33
26.1011-80.1293,Destination-Fort Lauderdale-FL,FL,USA,26.1011,-80.1293,0,33
26.1057-98.2464,Destination-Hidalgo-TX,TX,USA,26.1057,-98.2464,0,78
26.1106-80.2747,Destination-Fort Lauderdale-FL,FL,USA,26.1106,-80.2747,0,33
26.1124-80.377,Destination-Weston-FL,FL,USA,26.1124,-80.377,0,33
26.1137-80.2238,Destination-Fort Lauderdale-FL,FL,USA,26.1137,-80.2238,0,33
26.1201-80.4144,Destination-Weston-FL,FL,USA,26.1201,-80.4144,0,33
26.1252-97.4757,Destination-Harlingen-TX,TX,USA,26.1252,-97.4757,0,78
26.1388-80.1686,Destination-Fort Lauderdale-FL,FL,USA,26.1388,-80.1686,0,33
26.1457-80.4483,Destination-Fort Lauderdale-FL,FL,USA,26.1457,-80.4483,0,33
26.1569-80.3141,Destination-Fort Lauderdale-FL,FL,USA,26.1569,-80.3141,0,33
26.1626-97.9851,Destination-Weslaco-TX,TX,USA,26.1626,-97.9851,0,78
26.1654-98.0557,Destination-Donna-TX,TX,USA,26.1654,-98.0557,0,78
26.1697-97.9123,Destination-Mercedes-TX,TX,USA,26.1697,-97.9123,0,78
26.1822-80.1334,Destination-Fort Lauderdale-FL,FL,USA,26.1822,-80.1334,0,33
26.1836-80.2212,Destination-Fort Lauderdale-FL,FL,USA,26.1836,-80.2212,0,33
26.1855-80.1722,Destination-Fort Lauderdale-FL,FL,USA,26.1855,-80.1722,0,33
26.1904-98.153,Destination-San Juan-TX,TX,USA,26.1904,-98.153,0,78
26.1911-80.1085,Destination-Fort Lauderdale-FL,FL,USA,26.1911,-80.1085,0,33
26.1956-97.7532,Destination-Harlingen-TX,TX,USA,26.1956,-97.7532,0,78
26.2013-98.1862,Destination-Pharr-TX,TX,USA,26.2013,-98.1862,0,78
26.2131-98.2358,Destination-Mcallen-TX,TX,USA,26.2131,-98.2358,0,78
26.2288-80.1582,Destination-Pompano Beach-FL,FL,USA,26.2288,-80.1582,0,33
26.2344-98.342,Destination-Mission-TX,TX,USA,26.2344,-98.342,0,78
26.2519-80.2102,Destination-Pompano Beach-FL,FL,USA,26.2519,-80.2102,0,33
26.2627-98.2308,Destination-Mcallen-TX,TX,USA,26.2627,-98.2308,0,78
26.2726-80.2559,Destination-Pompano Beach-FL,FL,USA,26.2726,-80.2559,0,33
26.2791-80.1132,Destination-Pompano Beach-FL,FL,USA,26.2791,-80.1132,0,33
26.3012-80.2731,Destination-Pompano Beach-FL,FL,USA,26.3012,-80.2731,0,33
26.3054-80.1829,Destination-Pompano Beach-FL,FL,USA,26.3054,-80.1829,0,33
26.3097-80.0954,Destination-Deerfield Beach-FL,FL,USA,26.3097,-80.0954,0,33
26.3098-80.1455,Destination-Deerfield Beach-FL,FL,USA,26.3098,-80.1455,0,33
26.3194-98.1909,Destination-Edinburg-TX,TX,USA,26.3194,-98.1909,0,78
26.3441-98.1801,Destination-Edinburg-TX,TX,USA,26.3441,-98.1801,0,78
26.3473-80.0855,Destination-Boca Raton-FL,FL,USA,26.3473,-80.0855,0,33
26.3477-80.1565,Destination-Boca Raton-FL,FL,USA,26.3477,-80.1565,0,33
26.3484-80.2184,Destination-Boca Raton-FL,FL,USA,26.3484,-80.2184,0,33
26.3485-81.7739,Destination-Bonita Springs-FL,FL,USA,26.3485,-81.7739,0,34
26.3813-80.0962,Destination-Boca Raton-FL,FL,USA,26.3813,-80.0962,0,33
26.3824-80.167,Destination-Boca Raton-FL,FL,USA,26.3824,-80.167,0,33
26.3913-80.2182,Destination-Boca Raton-FL,FL,USA,26.3913,-80.2182,0,33
26.4097-98.2242,Destination-Weslaco-TX,TX,USA,26.4097,-98.2242,0,78
26.41-80.0884,Destination-Boca Raton-FL,FL,USA,26.41,-80.0884,0,33
26.4525-80.1651,Destination-Delray Beach-FL,FL,USA,26.4525,-80.1651,0,33
26.4596-80.1058,Destination-Delray Beach-FL,FL,USA,26.4596,-80.1058,0,33
26.4931-99.0072,Destination-Roma-TX,TX,USA,26.4931,-99.0072,0,78
26.5016-81.8284,Destination-Fort Myers-FL,FL,USA,26.5016,-81.8284,0,33
26.5245-80.0632,Destination-Boynton Beach-FL,FL,USA,26.5245,-80.0632,0,33
26.5296-80.0823,Destination-Boynton Beach-FL,FL,USA,26.5296,-80.0823,0,33
26.5421-81.6998,Destination-Fort Myers-FL,FL,USA,26.5421,-81.6998,0,33
26.5661-81.8701,Destination-Fort Myers-FL,FL,USA,26.5661,-81.8701,0,33
26.5799-82.0023,Destination-Cape Coral-FL,FL,USA,26.5799,-82.0023,0,33
26.589-81.6116,Destination-Lehigh Acres-FL,FL,USA,26.589,-81.6116,0,33
26.6092-80.1287,Destination-Lake Worth-FL,FL,USA,26.6092,-80.1287,0,33
26.6211-80.0898,Destination-Lake Worth-FL,FL,USA,26.6211,-80.0898,0,33
26.6236-81.8727,Destination-Fort Myers-FL,FL,USA,26.6236,-81.8727,0,33
26.6435-81.8442,Destination-Fort Myers-FL,FL,USA,26.6435,-81.8442,0,33
26.6459-80.4303,Destination-Lake Harbor-FL,FL,USA,26.6459,-80.4303,0,33
26.6631-80.7183,Destination-South Bay-FL,FL,USA,26.6631,-80.7183,0,33
26.6804-81.7481,Destination-Fort Myers-FL,FL,USA,26.6804,-81.7481,0,33
26.7112-80.0604,Destination-West Palm Beach-FL,FL,USA,26.7112,-80.0604,0,33
26.751-80.073,Destination-West Palm Beach-FL,FL,USA,26.751,-80.073,0,33
26.7821-80.0653,Destination-West Palm Beach-FL,FL,USA,26.7821,-80.0653,0,33
26.8396-80.0882,Destination-West Palm Beach-FL,FL,USA,26.8396,-80.0882,0,33
26.9052-99.2186,Destination-Zapata-TX,TX,USA,26.9052,-99.2186,0,78
26.9144-82.0411,Destination-Punta Gorda-FL,FL,USA,26.9144,-82.0411,0,33
26.9247-80.0812,Destination-Jupiter-FL,FL,USA,26.9247,-80.0812,0,33
26.9749-82.3665,Destination-Englewood-FL,FL,USA,26.9749,-82.3665,0,34
27.2406-82.4784,Destination-Sarasota-FL,FL,USA,27.2406,-82.4784,0,34
27.3213-82.4765,Destination-Sarasota-FL,FL,USA,27.3213,-82.4765,0,34
27.3346-82.4089,Destination-Sarasota-FL,FL,USA,27.3346,-82.4089,0,34
27.3637-99.4819,Destination-Laredo-TX,TX,USA,27.3637,-99.4819,0,78
27.4358-99.46,Destination-Laredo-TX,TX,USA,27.4358,-99.46,0,78
27.4387-82.5765,Destination-Bradenton-FL,FL,USA,27.4387,-82.5765,0,34
27.4484-82.5232,Destination-Bradenton-FL,FL,USA,27.4484,-82.5232,0,34
27.4487-80.3625,Destination-Fort Pierce-FL,FL,USA,27.4487,-80.3625,0,34
27.4555-82.6337,Destination-Bradenton-FL,FL,USA,27.4555,-82.6337,0,34
27.4864-82.535,Destination-Bradenton-FL,FL,USA,27.4864,-82.535,0,34
27.5148-99.4999,Destination-Laredo-TX,TX,USA,27.5148,-99.4999,0,78
27.5422-99.4923,Destination-Laredo-TX,TX,USA,27.5422,-99.4923,0,78
27.5493-82.5598,Destination-Palmetto-FL,FL,USA,27.5493,-82.5598,0,34
27.6334-97.2679,Destination-Corpus Christi-TX,TX,USA,27.6334,-97.2679,0,78
27.6368-80.4029,Destination-Vero Beach-FL,FL,USA,27.6368,-80.4029,0,32
27.6488-99.5337,Destination-Laredo-TX,TX,USA,27.6488,-99.5337,0,78
27.6723-97.3705,Destination-Corpus Christi-TX,TX,USA,27.6723,-97.3705,0,78
27.6764-80.3725,Destination-Vero Beach-FL,FL,USA,27.6764,-80.3725,0,32
27.683-82.721,Destination-Saint Petersburg-FL,FL,USA,27.683,-82.721,0,33
27.7093-97.3522,Destination-Corpus Christi-TX,TX,USA,27.7093,-97.3522,0,78
27.738-98.093,Destination-Alice-TX,TX,USA,27.738,-98.093,0,78
27.7415-82.7518,Destination-Saint Petersburg-FL,FL,USA,27.7415,-82.7518,0,33
27.7454-82.6657,Destination-Saint Petersburg-FL,FL,USA,27.7454,-82.6657,0,33
27.7565-82.7176,Destination-Saint Petersburg-FL,FL,USA,27.7565,-82.7176,0,33
27.7701-97.4001,Destination-Corpus Christi-TX,TX,USA,27.7701,-97.4001,0,78
27.771-82.6393,Destination-Saint Petersburg-FL,FL,USA,27.771,-82.6393,0,33
27.772-82.4108,Destination-Apollo Beach-FL,FL,USA,27.772,-82.4108,0,33
27.7779-97.4269,Destination-Corpus Christi-TX,TX,USA,27.7779,-97.4269,0,78
27.7879-82.6804,Destination-Saint Petersburg-FL,FL,USA,27.7879,-82.6804,0,33
27.7962-97.438,Destination-Corpus Christi-TX,TX,USA,27.7962,-97.438,0,78
27.8379-82.3741,Destination-Gibsonton-FL,FL,USA,27.8379,-82.3741,0,33
27.8431-82.6449,Destination-Saint Petersburg-FL,FL,USA,27.8431,-82.6449,0,33
27.8511-82.7611,Destination-Largo-FL,FL,USA,27.8511,-82.7611,0,33
27.872-82.4388,Destination-Riverview-FL,FL,USA,27.872,-82.4388,0,33
27.8743-82.6451,Destination-Saint Petersburg-FL,FL,USA,27.8743,-82.6451,0,33
27.8831-82.6839,Destination-Clearwater-FL,FL,USA,27.8831,-82.6839,0,33
27.8832-82.7563,Destination-Largo-FL,FL,USA,27.8832,-82.7563,0,33
27.8946-81.5282,Destination-Lake Wales-FL,FL,USA,27.8946,-81.5282,0,33
27.895-81.8264,Destination-Bartow-FL,FL,USA,27.895,-81.8264,0,33
27.9435-82.5066,Destination-Tampa-FL,FL,USA,27.9435,-82.5066,0,33
27.9461-82.3753,Destination-Tampa-FL,FL,USA,27.9461,-82.3753,0,33
27.9561-82.4572,Destination-Tampa-FL,FL,USA,27.9561,-82.4572,0,33
27.9638-82.4319,Destination-Tampa-FL,FL,USA,27.9638,-82.4319,0,33
27.9638-82.4954,Destination-Tampa-FL,FL,USA,27.9638,-82.4954,0,33
27.9655-81.9221,Destination-Lakeland-FL,FL,USA,27.9655,-81.9221,0,33
27.9783-82.0084,Destination-Lakeland-FL,FL,USA,27.9783,-82.0084,0,33
27.9791-82.7817,Destination-Clearwater-FL,FL,USA,27.9791,-82.7817,0,33
27.9803-82.7165,Destination-Clearwater-FL,FL,USA,27.9803,-82.7165,0,33
27.9804-81.7553,Destination-Eagle Lake-FL,FL,USA,27.9804,-81.7553,0,33
27.9871-82.2136,Destination-Dover-FL,FL,USA,27.9871,-82.2136,0,33
27.9935-82.4091,Destination-Tampa-FL,FL,USA,27.9935,-82.4091,0,33
27.9973-81.7455,Destination-Winter Haven-FL,FL,USA,27.9973,-81.7455,0,33
28.0026-81.6186,Destination-Winter Haven-FL,FL,USA,28.0026,-81.6186,0,33
28.0062-82.5063,Destination-Tampa-FL,FL,USA,28.0062,-82.5063,0,33
28.0138-82.1169,Destination-Plant City-FL,FL,USA,28.0138,-82.1169,0,33
28.015-81.9521,Destination-Lakeland-FL,FL,USA,28.015,-81.9521,0,33
28.017-82.1286,Destination-Plant City-FL,FL,USA,28.017,-82.1286,0,33
28.021-81.9852,Destination-Lakeland-FL,FL,USA,28.021,-81.9852,0,33
28.0296-82.1347,Destination-Plant City-FL,FL,USA,28.0296,-82.1347,0,33
28.0311-82.6059,Destination-Tampa-FL,FL,USA,28.0311,-82.6059,0,33
28.0328-82.726,Destination-Clearwater-FL,FL,USA,28.0328,-82.726,0,33
28.0383-82.3629,Destination-Tampa-FL,FL,USA,28.0383,-82.3629,0,33
28.0391-82.3937,Destination-Tampa-FL,FL,USA,28.0391,-82.3937,0,33
28.0412-81.9239,Destination-Lakeland-FL,FL,USA,28.0412,-81.9239,0,33
28.0429-81.9849,Destination-Lakeland-FL,FL,USA,28.0429,-81.9849,0,33
28.0486-82.4517,Destination-Tampa-FL,FL,USA,28.0486,-82.4517,0,33
28.052-81.7246,Destination-Winter Haven-FL,FL,USA,28.052,-81.7246,0,33
28.0689-81.8027,Destination-Auburndale-FL,FL,USA,28.0689,-81.8027,0,33
28.0767-82.7612,Destination-Palm Harbor-FL,FL,USA,28.0767,-82.7612,0,34
28.0778-82.2984,Destination-Thonotosassa-FL,FL,USA,28.0778,-82.2984,0,33
28.1015-81.6235,Destination-Haines City-FL,FL,USA,28.1015,-81.6235,0,33
28.1068-82.0103,Destination-Lakeland-FL,FL,USA,28.1068,-82.0103,0,33
28.128-82.3612,Destination-Tampa-FL,FL,USA,28.128,-82.3612,0,33
28.1285-81.9563,Destination-Lakeland-FL,FL,USA,28.1285,-81.9563,0,33
28.1427-82.4663,Destination-Lutz-FL,FL,USA,28.1427,-82.4663,0,33
28.1434-82.5905,Destination-Odessa-FL,FL,USA,28.1434,-82.5905,0,33
28.1782-81.4873,Destination-Kissimmee-FL,FL,USA,28.1782,-81.4873,0,34
28.1874-82.316,Destination-Zephyrhills-FL,FL,USA,28.1874,-82.316,0,33
28.2337-82.4546,Destination-Land O Lakes-FL,FL,USA,28.2337,-82.4546,0,34
28.2486-82.6987,Destination-New Port Richey-FL,FL,USA,28.2486,-82.6987,0,34
28.2666-82.3422,Destination-Zephyrhills-FL,FL,USA,28.2666,-82.3422,0,33
28.2879-81.4686,Destination-Kissimmee-FL,FL,USA,28.2879,-81.4686,0,34
28.3007-82.697,Destination-Port Richey-FL,FL,USA,28.3007,-82.697,0,34
28.3018-81.4216,Destination-Kissimmee-FL,FL,USA,28.3018,-81.4216,0,34
28.3312-82.2529,Destination-St. Leo-FL,FL,USA,28.3312,-82.2529,0,33
28.3855-81.5059,Destination-Orlando-FL,FL,USA,28.3855,-81.5059,0,32
28.3859-81.4118,Destination-Orlando-FL,FL,USA,28.3859,-81.4118,0,32
28.3916-81.4734,Destination-Orlando-FL,FL,USA,28.3916,-81.4734,0,32
28.4012-81.5249,Destination-Orlando-FL,FL,USA,28.4012,-81.5249,0,32
28.4109-81.359,Destination-Orlando-FL,FL,USA,28.4109,-81.359,0,32
28.4252-81.3035,Destination-Orlando-FL,FL,USA,28.4252,-81.3035,0,32
28.4635-81.3881,Destination-Orlando-FL,FL,USA,28.4635,-81.3881,0,32
28.4635-81.4751,Destination-Orlando-FL,FL,USA,28.4635,-81.4751,0,32
28.4712-80.7989,Destination-Cocoa-FL,FL,USA,28.4712,-80.7989,0,32
28.4898-81.4062,Destination-Orlando-FL,FL,USA,28.4898,-81.4062,0,32
28.4949-81.2895,Destination-Orlando-FL,FL,USA,28.4949,-81.2895,0,32
28.496-81.5362,Destination-Windermere-FL,FL,USA,28.496,-81.5362,0,34
28.519-81.3439,Destination-Orlando-FL,FL,USA,28.519,-81.3439,0,32
28.5249-81.4399,Destination-Orlando-FL,FL,USA,28.5249,-81.4399,0,32
28.5288-81.4786,Destination-Orlando-FL,FL,USA,28.5288,-81.4786,0,32
28.5303-81.4009,Destination-Orlando-FL,FL,USA,28.5303,-81.4009,0,32
28.5663-81.2608,Destination-Orlando-FL,FL,USA,28.5663,-81.2608,0,32
28.5746-81.5295,Destination-Ocoee-FL,FL,USA,28.5746,-81.5295,0,34
28.576-81.4437,Destination-Orlando-FL,FL,USA,28.576,-81.4437,0,32
28.5777-81.3931,Destination-Orlando-FL,FL,USA,28.5777,-81.3931,0,32
28.5987-81.3559,Destination-Winter Park-FL,FL,USA,28.5987,-81.3559,0,32
28.6071-81.3061,Destination-Winter Park-FL,FL,USA,28.6071,-81.3061,0,32
28.6194-81.4269,Destination-Orlando-FL,FL,USA,28.6194,-81.4269,0,32
28.6284-81.3594,Destination-Maitland-FL,FL,USA,28.6284,-81.3594,0,32
28.6564-81.2103,Destination-Oviedo-FL,FL,USA,28.6564,-81.2103,0,32
28.6584-81.5032,Destination-Apopka-FL,FL,USA,28.6584,-81.5032,0,32
28.6639-81.4111,Destination-Altamonte Springs-FL,FL,USA,28.6639,-81.4111,0,32
28.6651-81.3177,Destination-Casselberry-FL,FL,USA,28.6651,-81.3177,0,32
28.6662-81.368,Destination-Altamonte Springs-FL,FL,USA,28.6662,-81.368,0,32
28.6834-81.2815,Destination-Winter Springs-FL,FL,USA,28.6834,-81.2815,0,32
28.7037-81.3538,Destination-Longwood-FL,FL,USA,28.7037,-81.3538,0,32
28.7049-81.4171,Destination-Longwood-FL,FL,USA,28.7049,-81.4171,0,32
28.729-99.2339,Destination-Dilley-TX,TX,USA,28.729,-99.2339,0,78
28.7581-81.3399,Destination-Lake Mary-FL,FL,USA,28.7581,-81.3399,0,32
28.7692-81.2763,Destination-Sanford-FL,FL,USA,28.7692,-81.2763,0,32
28.7949-96.9741,Destination-Victoria-TX,TX,USA,28.7949,-96.9741,0,77
28.7972-81.8847,Destination-Leesburg-FL,FL,USA,28.7972,-81.8847,0,34
28.804-81.2876,Destination-Sanford-FL,FL,USA,28.804,-81.2876,0,32
28.804-81.5369,Destination-Sorrento-FL,FL,USA,28.804,-81.5369,0,32
28.8064-96.9936,Destination-Victoria-TX,TX,USA,28.8064,-96.9936,0,77
28.8506-81.6803,Destination-Eustis-FL,FL,USA,28.8506,-81.6803,0,32
28.9255-97.1006,Destination-Victoria-TX,TX,USA,28.9255,-97.1006,0,77
29.0227-81.1722,Destination-Orange City-FL,FL,USA,29.0227,-81.1722,0,32
29.0398-81.2793,Destination-Deland-FL,FL,USA,29.0398,-81.2793,0,32
29.0601-82.352,Destination-Dunnellon-FL,FL,USA,29.0601,-82.352,0,34
29.0719-81.8907,Destination-Ocklawaha-FL,FL,USA,29.0719,-81.8907,0,32
29.0803-81.046,Destination-Port Orange-FL,FL,USA,29.0803,-81.046,0,32
29.0809-82.21,Destination-Ocala-FL,FL,USA,29.0809,-82.21,0,34
29.1055-81.0864,Destination-Daytona Beach-FL,FL,USA,29.1055,-81.0864,0,32
29.1662-82.1703,Destination-Ocala-FL,FL,USA,29.1662,-82.1703,0,34
29.1687-95.4454,Destination-Angleton-TX,TX,USA,29.1687,-95.4454,0,77
29.1782-83.0224,Destination-Cedar Key-FL,FL,USA,29.1782,-83.0224,0,32
29.1977-96.2774,Destination-El Campo-TX,TX,USA,29.1977,-96.2774,0,77
29.204-81.036,Destination-Daytona Beach-FL,FL,USA,29.204,-81.036,0,32
29.2129-82.1538,Destination-Ocala-FL,FL,USA,29.2129,-82.1538,0,34
29.2329-82.2522,Destination-Ocala-FL,FL,USA,29.2329,-82.2522,0,34
29.2529-99.8165,Destination-Uvalde-TX,TX,USA,29.2529,-99.8165,0,78
29.2546-97.1305,Destination-Yoakum-TX,TX,USA,29.2546,-97.1305,0,77
29.2849-81.103,Destination-Ormond Beach-FL,FL,USA,29.2849,-81.103,0,32
29.2984-94.7932,Destination-Galveston-TX,TX,USA,29.2984,-94.7932,0,77
29.3166-81.0561,Destination-Ormond Beach-FL,FL,USA,29.3166,-81.0561,0,32
29.3266-98.5022,Destination-San Antonio-TX,TX,USA,29.3266,-98.5022,0,78
29.3334-98.5393,Destination-San Antonio-TX,TX,USA,29.3334,-98.5393,0,78
29.3524-98.4322,Destination-San Antonio-TX,TX,USA,29.3524,-98.4322,0,78
29.3582-98.3198,Destination-San Antonio-TX,TX,USA,29.3582,-98.3198,0,78
29.3633-98.4905,Destination-San Antonio-TX,TX,USA,29.3633,-98.4905,0,78
29.3979-98.4667,Destination-San Antonio-TX,TX,USA,29.3979,-98.4667,0,78
29.4036-98.5063,Destination-San Antonio-TX,TX,USA,29.4036,-98.5063,0,78
29.4054-98.6383,Destination-San Antonio-TX,TX,USA,29.4054,-98.6383,0,78
29.4239-98.5235,Destination-San Antonio-TX,TX,USA,29.4239,-98.5235,0,78
29.4259-98.4893,Destination-San Antonio-TX,TX,USA,29.4259,-98.4893,0,78
29.4281-98.4628,Destination-San Antonio-TX,TX,USA,29.4281,-98.4628,0,78
29.4375-98.4616,Destination-San Antonio-TX,TX,USA,29.4375,-98.4616,0,78
29.4484-98.3991,Destination-San Antonio-TX,TX,USA,29.4484,-98.3991,0,78
29.4574-98.4554,Destination-San Antonio-TX,TX,USA,29.4574,-98.4554,0,78
29.4661-98.67,Destination-San Antonio-TX,TX,USA,29.4661,-98.67,0,78
29.4668-98.5252,Destination-San Antonio-TX,TX,USA,29.4668,-98.5252,0,78
29.4756-98.3543,Destination-San Antonio-TX,TX,USA,29.4756,-98.3543,0,78
29.4799-98.6151,Destination-San Antonio-TX,TX,USA,29.4799,-98.6151,0,78
29.4862-98.4568,Destination-San Antonio-TX,TX,USA,29.4862,-98.4568,0,78
29.4886-81.6088,Destination-Pomona Park-FL,FL,USA,29.4886,-81.6088,0,32
29.4943-98.4043,Destination-San Antonio-TX,TX,USA,29.4943,-98.4043,0,78
29.5028-95.0891,Destination-League City-TX,TX,USA,29.5028,-95.0891,0,77
29.504-95.9191,Destination-Richmond-TX,TX,USA,29.504,-95.9191,0,77
29.5102-98.6678,Destination-San Antonio-TX,TX,USA,29.5102,-98.6678,0,78
29.5104-97.4535,Destination-Gonzales-TX,TX,USA,29.5104,-97.4535,0,78
29.5106-98.522,Destination-San Antonio-TX,TX,USA,29.5106,-98.522,0,78
29.5233-98.745,Destination-San Antonio-TX,TX,USA,29.5233,-98.745,0,78
29.5239-90.3404,Destination-Cut Off-LA,LA,USA,29.5239,-90.3404,0,70
29.5285-98.4922,Destination-San Antonio-TX,TX,USA,29.5285,-98.4922,0,78
29.5396-95.1347,Destination-Webster-TX,TX,USA,29.5396,-95.1347,0,77
29.5413-95.03,Destination-Kemah-TX,TX,USA,29.5413,-95.03,0,77
29.5437-95.3404,Destination-Pearland-TX,TX,USA,29.5437,-95.3404,0,77
29.5439-98.4175,Destination-San Antonio-TX,TX,USA,29.5439,-98.4175,0,78
29.5502-98.2994,Destination-Universal City-TX,TX,USA,29.5502,-98.2994,0,78
29.5521-98.3678,Destination-San Antonio-TX,TX,USA,29.5521,-98.3678,0,78
29.553-98.4869,Destination-San Antonio-TX,TX,USA,29.553,-98.4869,0,78
29.5606-90.6903,Destination-Houma-LA,LA,USA,29.5606,-90.6903,0,70
29.5622-95.2698,Destination-Pearland-TX,TX,USA,29.5622,-95.2698,0,77
29.5643-95.5476,Destination-Missouri City-TX,TX,USA,29.5643,-95.5476,0,77
29.5699-98.6128,Destination-San Antonio-TX,TX,USA,29.5699,-98.6128,0,78
29.5704-98.1461,Destination-Marion-TX,TX,USA,29.5704,-98.1461,0,78
29.5733-95.6321,Destination-Sugar Land-TX,TX,USA,29.5733,-95.6321,0,77
29.5749-95.1324,Destination-Houston-TX,TX,USA,29.5749,-95.1324,0,77
29.5774-98.2787,Destination-Schertz-TX,TX,USA,29.5774,-98.2787,0,78
29.5813-98.4089,Destination-San Antonio-TX,TX,USA,29.5813,-98.4089,0,78
29.5817-81.2165,Destination-Palm Coast-FL,FL,USA,29.5817,-81.2165,0,32
29.5847-98.4699,Destination-San Antonio-TX,TX,USA,29.5847,-98.4699,0,78
29.5898-98.5252,Destination-San Antonio-TX,TX,USA,29.5898,-98.5252,0,78
29.5934-90.7475,Destination-Houma-LA,LA,USA,29.5934,-90.7475,0,70
29.5967-95.4598,Destination-Houston-TX,TX,USA,29.5967,-95.4598,0,77
29.6011-95.5177,Destination-Missouri City-TX,TX,USA,29.6011,-95.5177,0,77
29.6115-82.3941,Destination-Gainesville-FL,FL,USA,29.6115,-82.3941,0,32
29.627-90.7208,Destination-Houma-LA,LA,USA,29.627,-90.7208,0,70
29.6273-98.4278,Destination-San Antonio-TX,TX,USA,29.6273,-98.4278,0,78
29.6277-95.6244,Destination-Sugar Land-TX,TX,USA,29.6277,-95.6244,0,77
29.6291-95.4384,Destination-Houston-TX,TX,USA,29.6291,-95.4384,0,77
29.6408-81.8865,Destination-Interlachen-FL,FL,USA,29.6408,-81.8865,0,32
29.6432-82.9903,Destination-Old Town-FL,FL,USA,29.6432,-82.9903,0,32
29.6466-98.6099,Destination-San Antonio-TX,TX,USA,29.6466,-98.6099,0,78
29.6498-98.5041,Destination-San Antonio-TX,TX,USA,29.6498,-98.5041,0,78
29.6531-82.3469,Destination-Gainesville-FL,FL,USA,29.6531,-82.3469,0,32
29.6532-82.3244,Destination-Gainesville-FL,FL,USA,29.6532,-82.3244,0,32
29.6541-95.5431,Destination-Houston-TX,TX,USA,29.6541,-95.5431,0,77
29.6668-95.0449,Destination-La Porte-TX,TX,USA,29.6668,-95.0449,0,77
29.6681-81.59,Destination-East Palatka-FL,FL,USA,29.6681,-81.59,0,32
29.6685-95.5869,Destination-Houston-TX,TX,USA,29.6685,-95.5869,0,77
29.676-82.3689,Destination-Gainesville-FL,FL,USA,29.676,-82.3689,0,32
29.6779-90.0901,Destination-Marrero-LA,LA,USA,29.6779,-90.0901,0,70
29.6807-96.9196,Destination-Schulenburg-TX,TX,USA,29.6807,-96.9196,0,78
29.6839-95.3977,Destination-Houston-TX,TX,USA,29.6839,-95.3977,0,77
29.6877-95.1201,Destination-Deer Park-TX,TX,USA,29.6877,-95.1201,0,77
29.6902-95.4347,Destination-Houston-TX,TX,USA,29.6902,-95.4347,0,77
29.6946-91.2593,Destination-Morgan City-LA,LA,USA,29.6946,-91.2593,0,70
29.6948-91.1825,Destination-Morgan City-LA,LA,USA,29.6948,-91.1825,0,70
29.695-95.158,Destination-Pasadena-TX,TX,USA,29.695,-95.158,0,77
29.6959-95.3573,Destination-Houston-TX,TX,USA,29.6959,-95.3573,0,77
29.6973-97.2908,Destination-Waelder-TX,TX,USA,29.6973,-97.2908,0,78
29.698-98.4262,Destination-San Antonio-TX,TX,USA,29.698,-98.4262,0,78
29.6998-98.1075,Destination-New Braunfels-TX,TX,USA,29.6998,-98.1075,0,78
29.7046-95.4047,Destination-Houston-TX,TX,USA,29.7046,-95.4047,0,77
29.7083-95.4836,Destination-Houston-TX,TX,USA,29.7083,-95.4836,0,77
29.7139-82.2959,Destination-Gainesville-FL,FL,USA,29.7139,-82.2959,0,32
29.7153-90.6097,Destination-Raceland-LA,LA,USA,29.7153,-90.6097,0,70
29.7175-95.4282,Destination-Houston-TX,TX,USA,29.7175,-95.4282,0,77
29.7199-97.1249,Destination-Flatonia-TX,TX,USA,29.7199,-97.1249,0,78
29.726-95.3227,Destination-Houston-TX,TX,USA,29.726,-95.3227,0,77
29.7344-95.5227,Destination-Houston-TX,TX,USA,29.7344,-95.5227,0,77
29.7355-95.414,Destination-Houston-TX,TX,USA,29.7355,-95.414,0,77
29.7416-95.56,Destination-Houston-TX,TX,USA,29.7416,-95.56,0,77
29.7424-95.3073,Destination-Houston-TX,TX,USA,29.7424,-95.3073,0,77
29.7451-95.4913,Destination-Houston-TX,TX,USA,29.7451,-95.4913,0,77
29.7473-95.4693,Destination-Houston-TX,TX,USA,29.7473,-95.4693,0,77
29.7488-94.9439,Destination-Baytown-TX,TX,USA,29.7488,-94.9439,0,77
29.7492-98.1765,Destination-New Braunfels-TX,TX,USA,29.7492,-98.1765,0,78
29.7509-95.6125,Destination-Houston-TX,TX,USA,29.7509,-95.6125,0,77
29.7523-91.4397,Destination-Centerville-LA,LA,USA,29.7523,-91.4397,0,70
