iata,name,state,country,latitude,longitude,lineage
Z39042,Origin-Brandon-MS,MS,USA,32.2378,-89.9351,0
Z39046,Origin-Canton-MS,MS,USA,32.6186,-90.0104,0
Z39066,Origin-Edwards-MS,MS,USA,32.2952,-90.6028,0
Z39073,Origin-Florence-MS,MS,USA,32.1257,-90.1096,0
Z39074,Origin-Forest-MS,MS,USA,32.3798,-89.4655,0
Z39083,Origin-Hazlehurst-MS,MS,USA,31.8413,-90.4299,0
Z39090,Origin-Kosciusko-MS,MS,USA,33.0382,-89.5631,0
Z39111,Origin-Magee-MS,MS,USA,31.8803,-89.7209,0
Z39117,Origin-Morton-MS,MS,USA,32.3139,-89.6651,0
Z39157,Origin-Ridgeland-MS,MS,USA,32.4208,-90.1313,0
Z39180,Origin-Vicksburg-MS,MS,USA,32.2928,-90.8718,0
Z39194,Origin-Yazoo City-MS,MS,USA,32.8559,-90.4496,0
Z39206,Origin-Jackson-MS,MS,USA,32.3658,-90.1718,0
Z39207,Origin-Jackson-MS,MS,USA,32.3113,-90.3971,0
Z39208,Origin-Jackson-MS,MS,USA,32.2808,-90.107,0
Z39209,Origin-Jackson-MS,MS,USA,32.3256,-90.257,0
Z39218,Origin-Jackson-MS,MS,USA,32.2305,-90.1621,0
Z39288,Destination-Jackson-MS,MS,USA,32.3132,-89.7995,1
Z39341,Origin-Macon-MS,MS,USA,33.1157,-88.5815,0
Z39350,Origin-Philadelphia-MS,MS,USA,32.7764,-89.1279,0
Z39401,Origin-Hattiesburg-MS,MS,USA,31.2855,-89.2798,0
Z39428,Origin-Collins-MS,MS,USA,31.6515,-89.5652,0
Z39440,Origin-Laurel-MS,MS,USA,31.7015,-89.1392,0
Z39530,Origin-Biloxi-MS,MS,USA,30.3992,-88.8891,0
Z39701,Origin-Columbus-MS,MS,USA,33.4922,-88.4374,0
Z40004,Origin-Bardstown-KY,KY,USA,37.8111,-85.4616,0
Z40008,Origin-Bloomfield-KY,KY,USA,37.9238,-85.2825,0
Z40165,Origin-Shepherdsville-KY,KY,USA,37.9979,-85.6966,0
Z40203,Origin-Louisville-KY,KY,USA,38.2482,-85.7665,0
Z40206,Origin-Louisville-KY,KY,USA,38.2547,-85.7025,0
Z40208,Origin-Louisville-KY,KY,USA,38.2188,-85.7623,0
Z40214,Origin-Louisville-KY,KY,USA,38.161,-85.7762,0
Z40216,Origin-Louisville-KY,KY,USA,38.189,-85.8313,0
Z40218,Origin-Louisville-KY,KY,USA,38.1939,-85.6572,0
Z40232,Origin-Louisville-KY,KY,USA,38.1891,-85.6768,0
Z40245,Origin-Louisville-KY,KY,USA,38.2709,-85.4831,0
Z40258,Origin-Louisville-KY,KY,USA,38.1417,-85.8637,0
Z40299,Origin-Louisville-KY,KY,USA,38.1906,-85.5534,0
Z40347,Origin-Midway-KY,KY,USA,38.1538,-84.7092,0
Z40906,Origin-Barbourville-KY,KY,USA,36.854,-83.885,0
Z41011,Origin-Covington-KY,KY,USA,39.0752,-84.5206,0
Z41042,Origin-Florence-KY,KY,USA,38.9839,-84.644,0
Z41076,Origin-Newport-KY,KY,USA,39.0193,-84.442,0
Z41094,Origin-Walton-KY,KY,USA,38.8787,-84.6255,0
Z41102,Origin-Ashland-KY,KY,USA,38.4396,-82.6932,0
Z42001,Destination-Paducah-KY,KY,USA,37.0666,-88.6568,1
Z42003,Origin-Paducah-KY,KY,USA,37.0443,-88.5904,0
Z42051,Origin-Hickory-KY,KY,USA,36.8524,-88.6376,0
Z42071,Origin-Murray-KY,KY,USA,36.6175,-88.2874,0
Z42102,Origin-Bowling Green-KY,KY,USA,36.9224,-86.3869,0
Z42103,Origin-Bowling Green-KY,KY,USA,36.9698,-86.3824,0
Z42240,Origin-Hopkinsville-KY,KY,USA,36.8669,-87.4762,0
Z42301,Origin-Owensboro-KY,KY,USA,37.7534,-87.1742,0
Z42420,Origin-Henderson-KY,KY,USA,37.8252,-87.5605,0
Z42503,Origin-Somerset-KY,KY,USA,37.1123,-84.588,0
Z42749,Origin-Horse Cave-KY,KY,USA,37.1768,-85.8829,0
Z43013,Origin-Croton-OH,OH,USA,40.2355,-82.6904,0
Z43025,Origin-Hebron-OH,OH,USA,39.9589,-82.4988,0
Z43026,Origin-Hilliard-OH,OH,USA,40.0217,-83.1475,0
Z43031,Origin-Johnstown-OH,OH,USA,40.152,-82.6694,0
Z43064,Origin-Plain City-OH,OH,USA,40.1032,-83.2682,0
Z43123,Origin-Grove City-OH,OH,USA,39.8863,-83.0798,0
Z43130,Origin-Lancaster-OH,OH,USA,39.713,-82.6121,0
Z43138,Origin-Logan-OH,OH,USA,39.5311,-82.408,0
Z43162,Origin-West Jefferson-OH,OH,USA,39.9396,-83.289,0
Z43204,Origin-Columbus-OH,OH,USA,39.9585,-83.0822,0
Z43207,Origin-Columbus-OH,OH,USA,39.8977,-82.9696,0
Z43213,Origin-Columbus-OH,OH,USA,39.9669,-82.8741,0
Z43214,Origin-Columbus-OH,OH,USA,40.0531,-83.0188,0
Z43217,Origin-Columbus-OH,OH,USA,39.8248,-82.9438,0
Z43219,Origin-Columbus-OH,OH,USA,40.0025,-82.9258,0
Z43223,Origin-Columbus-OH,OH,USA,39.9353,-83.0455,0
Z43228,Origin-Columbus-OH,OH,USA,39.9544,-83.1229,0
Z43229,Origin-Columbus-OH,OH,USA,40.0854,-82.9733,0
Z43230,Origin-Columbus-OH,OH,USA,40.04,-82.8785,0
Z43232,Origin-Columbus-OH,OH,USA,39.9243,-82.8655,0
Z43302,Origin-Marion-OH,OH,USA,40.5898,-83.1217,0
Z43314,Origin-Caledonia-OH,OH,USA,40.6426,-82.9615,0
Z43326,Origin-Kenton-OH,OH,USA,40.6423,-83.6057,0
Z43402,Origin-Bowling Green-OH,OH,USA,41.3886,-83.6579,0
Z43420,Origin-Fremont-OH,OH,USA,41.3532,-83.1122,0
Z43512,Origin-Defiance-OH,OH,USA,41.2904,-84.3653,0
Z43537,Origin-Maumee-OH,OH,USA,41.5771,-83.672,0
Z43545,Origin-Napoleon-OH,OH,USA,41.3884,-84.1251,0
Z43551,Origin-Perrysburg-OH,OH,USA,41.5408,-83.589,0
Z43605,Origin-Toledo-OH,OH,USA,41.6426,-83.5103,0
Z43612,Origin-Toledo-OH,OH,USA,41.706,-83.5577,0
Z43619,Origin-Northwood-OH,OH,USA,41.6074,-83.4832,0
Z43623,Origin-Toledo-OH,OH,USA,41.7077,-83.6436,0
Z43701,Origin-Zanesville-OH,OH,USA,39.9494,-82.0049,0
Z43762,Origin-New Concord-OH,OH,USA,40.019,-81.7365,0
Z44077,Origin-Painesville-OH,OH,USA,41.7161,-81.2396,0
Z44087,Destination-Twinsburg-OH,OH,USA,41.3148,-81.4443,1
Z44102,Origin-Cleveland-OH,OH,USA,41.4735,-81.7357,0
Z44103,Origin-Cleveland-OH,OH,USA,41.5138,-81.6428,0
Z44104,Origin-Cleveland-OH,OH,USA,41.484,-81.627,0
Z44111,Origin-Cleveland-OH,OH,USA,41.4595,-81.7816,0
Z44113,Origin-Cleveland-OH,OH,USA,41.4847,-81.7012,0
Z44115,Origin-Cleveland-OH,OH,USA,41.4936,-81.6712,0
Z44127,Origin-Cleveland-OH,OH,USA,41.47,-81.6501,0
Z44128,Origin-Cleveland-OH,OH,USA,41.4412,-81.5518,0
Z44131,Origin-Independence-OH,OH,USA,41.3918,-81.6581,0
Z44135,Origin-Cleveland-OH,OH,USA,41.4322,-81.8046,0
Z44137,Origin-Maple Heights-OH,OH,USA,41.4127,-81.5606,0
Z44139,Origin-Solon-OH,OH,USA,41.3884,-81.4436,0
Z44142,Origin-Brookpark-OH,OH,USA,41.4004,-81.8205,0
Z44145,Origin-Westlake-OH,OH,USA,41.4545,-81.9286,0
Z44146,Origin-Bedford-OH,OH,USA,41.3895,-81.5271,0
Z44217,Origin-Creston-OH,OH,USA,40.9769,-81.9062,0
Z44223,Origin-Cuyahoga Falls-OH,OH,USA,41.1486,-81.5124,0
Z44234,Origin-Hiram-OH,OH,USA,41.3372,-81.167,0
Z44241,Origin-Streetsboro-OH,OH,USA,41.2495,-81.344,0
Z44256,Origin-Medina-OH,OH,USA,41.1399,-81.8565,0
Z44260,Origin-Mogadore-OH,OH,USA,41.0432,-81.3652,0
Z44270,Origin-Rittman-OH,OH,USA,40.9718,-81.7793,0
Z44278,Origin-Tallmadge-OH,OH,USA,41.0932,-81.4268,0
Z44303,Origin-Akron-OH,OH,USA,41.1032,-81.5362,0
Z44305,Origin-Akron-OH,OH,USA,41.0737,-81.4628,0
Z44310,Origin-Akron-OH,OH,USA,41.1077,-81.5008,0
Z44314,Origin-Akron-OH,OH,USA,41.0402,-81.5591,0
Z44319,Origin-Akron-OH,OH,USA,40.9909,-81.5295,0
Z44320,Origin-Akron-OH,OH,USA,41.0832,-81.5701,0
Z44333,Origin-Akron-OH,OH,USA,41.1447,-81.6194,0
Z44420,Origin-Girard-OH,OH,USA,41.1608,-80.6929,0
Z44425,Origin-Hubbard-OH,OH,USA,41.1668,-80.5772,0
Z44460,Origin-Salem-OH,OH,USA,40.8987,-80.8609,0
Z44483,Origin-Warren-OH,OH,USA,41.2528,-80.8077,0
Z44484,Origin-Warren-OH,OH,USA,41.227,-80.7647,0
Z44502,Origin-Youngstown-OH,OH,USA,41.0863,-80.6456,0
Z44512,Origin-Youngstown-OH,OH,USA,41.0328,-80.6646,0
Z44601,Origin-Alliance-OH,OH,USA,40.918,-81.1164,0
Z44614,Origin-Canal Fulton-OH,OH,USA,40.8868,-81.5832,0
Z44641,Origin-Louisville-OH,OH,USA,40.8437,-81.2629,0
Z44646,Origin-Massillon-OH,OH,USA,40.8052,-81.501,0
Z44647,Origin-Massillon-OH,OH,USA,40.794,-81.5525,0
Z44662,Origin-Navarre-OH,OH,USA,40.7229,-81.5407,0
Z44690,Origin-Winesburg-OH,OH,USA,40.6167,-81.6953,0
Z44702,Origin-Canton-OH,OH,USA,40.7989,-81.375,0
Z44711,Origin-Canton-OH,OH,USA,40.8119,-81.3682,0
Z44720,Origin-Canton-OH,OH,USA,40.8884,-81.4106,0
Z44805,Origin-Ashland-OH,OH,USA,40.867,-82.3151,0
Z44820,Origin-Bucyrus-OH,OH,USA,40.8153,-82.9708,0
Z44839,Origin-Huron-OH,OH,USA,41.3886,-82.5568,0
Z44875,Origin-Shelby-OH,OH,USA,40.889,-82.656,0
Z44883,Origin-Tiffin-OH,OH,USA,41.1208,-83.1765,0
Z45005,Origin-Franklin-OH,OH,USA,39.5503,-84.3087,0
Z45011,Origin-Hamilton-OH,OH,USA,39.4049,-84.5226,0
Z45014,Origin-Fairfield-OH,OH,USA,39.3305,-84.5528,0
Z45030,Origin-Harrison-OH,OH,USA,39.258,-84.7699,0
Z45040,Origin-Mason-OH,OH,USA,39.3443,-84.3152,0
Z45050,Origin-Monroe-OH,OH,USA,39.441,-84.3658,0
Z45066,Origin-Springboro-OH,OH,USA,39.5572,-84.2269,0
Z45069,Origin-West Chester-OH,OH,USA,39.3438,-84.4025,0
Z45103,Origin-Batavia-OH,OH,USA,39.083,-84.1531,0
Z45150,Origin-Milford-OH,OH,USA,39.1689,-84.2499,0
Z45203,Origin-Cincinnati-OH,OH,USA,39.1042,-84.5306,0
Z45214,Origin-Cincinnati-OH,OH,USA,39.1206,-84.5358,0
Z45215,Origin-Cincinnati-OH,OH,USA,39.2289,-84.4571,0
Z45217,Origin-Cincinnati-OH,OH,USA,39.167,-84.4951,0
Z45223,Origin-Cincinnati-OH,OH,USA,39.1619,-84.5425,0
Z45227,Origin-Cincinnati-OH,OH,USA,39.1521,-84.3835,0
Z45229,Origin-Cincinnati-OH,OH,USA,39.1522,-84.4889,0
Z45232,Origin-Cincinnati-OH,OH,USA,39.1734,-84.5129,0
Z45237,Origin-Cincinnati-OH,OH,USA,39.1889,-84.4579,0
Z45240,Origin-Cincinnati-OH,OH,USA,39.2849,-84.5294,0
Z45241,Origin-Cincinnati-OH,OH,USA,39.2763,-84.3931,0
Z45246,Destination-Cincinnati-OH,OH,USA,39.2886,-84.4737,1
Z45315,Origin-Clayton-OH,OH,USA,39.8538,-84.3412,0
Z45320,Origin-Eaton-OH,OH,USA,39.7394,-84.6539,0
Z45322,Origin-Englewood-OH,OH,USA,39.8778,-84.31,0
Z45348,Origin-New Weston-OH,OH,USA,40.3328,-84.6501,0
Z45365,Origin-Sidney-OH,OH,USA,40.2849,-84.1597,0
Z45371,Origin-Tipp City-OH,OH,USA,39.9543,-84.1768,0
Z45380,Origin-Versailles-OH,OH,USA,40.2318,-84.4993,0
Z45414,Origin-Dayton-OH,OH,USA,39.8208,-84.1937,0
Z45426,Origin-Dayton-OH,OH,USA,39.8027,-84.3019,0
Z45429,Origin-Dayton-OH,OH,USA,39.6875,-84.1559,0
Z45502,Origin-Springfield-OH,OH,USA,39.9267,-83.8127,0
Z45504,Origin-Springfield-OH,OH,USA,39.9419,-83.837,0
Z45505,Origin-Springfield-OH,OH,USA,39.9109,-83.7858,0
Z45601,Origin-Chillicothe-OH,OH,USA,39.3305,-82.9722,0
Z45620,Origin-Cheshire-OH,OH,USA,38.9433,-82.1358,0
Z45640,Origin-Jackson-OH,OH,USA,39.0343,-82.6368,0
Z45750,Origin-Marietta-OH,OH,USA,39.4266,-81.4437,0
Z45804,Origin-Lima-OH,OH,USA,40.7226,-84.0897,0
Z45817,Origin-Bluffton-OH,OH,USA,40.8868,-83.8925,0
Z45891,Origin-Van Wert-OH,OH,USA,40.8742,-84.5787,0
Z46001,Origin-Alexandria-IN,IN,USA,40.2571,-85.6729,0
Z46012,Origin-Anderson-IN,IN,USA,40.133,-85.6509,0
Z46036,Origin-Elwood-IN,IN,USA,40.2794,-85.8376,0
Z46038,Destination-Fishers-IN,IN,USA,39.9565,-86.0087,1
Z46041,Origin-Frankfort-IN,IN,USA,40.2907,-86.5028,0
Z46052,Origin-Lebanon-IN,IN,USA,40.048,-86.4658,0
Z46063,Origin-Orestes-IN,IN,USA,40.2705,-85.7287,0
Z46064,Origin-Pendleton-IN,IN,USA,39.9978,-85.7507,0
Z46123,Origin-Avon-IN,IN,USA,39.7644,-86.3969,0
Z46140,Origin-Greenfield-IN,IN,USA,39.7992,-85.7844,0
Z46168,Origin-Plainfield-IN,IN,USA,39.6978,-86.3958,0
Z46202,Origin-Indianapolis-IN,IN,USA,39.7828,-86.1567,0
Z46203,Origin-Indianapolis-IN,IN,USA,39.7426,-86.1176,0
Z46214,Origin-Indianapolis-IN,IN,USA,39.793,-86.2857,0
Z46222,Origin-Indianapolis-IN,IN,USA,39.7869,-86.2108,0
Z46225,Origin-Indianapolis-IN,IN,USA,39.7471,-86.1589,0
Z46229,Origin-Indianapolis-IN,IN,USA,39.7951,-85.9735,0
Z46231,Origin-Indianapolis-IN,IN,USA,39.7197,-86.3312,0
Z46239,Origin-Indianapolis-IN,IN,USA,39.733,-85.9989,0
Z46241,Origin-Indianapolis-IN,IN,USA,39.7369,-86.2521,0
Z46268,Origin-Indianapolis-IN,IN,USA,39.8976,-86.2254,0
Z46278,Origin-Indianapolis-IN,IN,USA,39.8979,-86.2861,0
Z46321,Origin-Munster-IN,IN,USA,41.5515,-87.5014,0
Z46342,Origin-Hobart-IN,IN,USA,41.5338,-87.264,0
Z46350,Origin-La Porte-IN,IN,USA,41.6058,-86.7198,0
Z46401,Origin-Gary-IN,IN,USA,41.5907,-87.3199,0
Z46507,Origin-Bristol-IN,IN,USA,41.7251,-85.8178,0
Z46540,Origin-Middlebury-IN,IN,USA,41.6854,-85.6941,0
Z46563,Origin-Plymouth-IN,IN,USA,41.3472,-86.3201,0
Z46580,Origin-Warsaw-IN,IN,USA,41.2282,-85.8577,0
Z46714,Origin-Bluffton-IN,IN,USA,40.7288,-85.1656,0
Z46733,Origin-Decatur-IN,IN,USA,40.8314,-84.937,0
Z46740,Origin-Geneva-IN,IN,USA,40.5999,-84.9685,0
Z46785,Origin-Saint Joe-IN,IN,USA,41.318,-84.893,0
Z46801,Origin-Fort Wayne-IN,IN,USA,41.0938,-85.0707,0
Z46804,Origin-Fort Wayne-IN,IN,USA,41.0543,-85.2387,0
Z46806,Origin-Fort Wayne-IN,IN,USA,41.0482,-85.1111,0
Z46809,Origin-Fort Wayne-IN,IN,USA,41.0232,-85.1826,0
Z46818,Origin-Fort Wayne-IN,IN,USA,41.1483,-85.2215,0
Z46923,Origin-Delphi-IN,IN,USA,40.5977,-86.653,0
Z46975,Origin-Rochester-IN,IN,USA,41.0737,-86.2352,0
Z47025,Origin-Lawrenceburg-IN,IN,USA,39.1291,-84.8588,0
Z47130,Origin-Jeffersonville-IN,IN,USA,38.3091,-85.7203,0
Z47170,Origin-Scottsburg-IN,IN,USA,38.6845,-85.803,0
Z47302,Origin-Muncie-IN,IN,USA,40.1645,-85.3811,0
Z47327,Origin-Cambridge City-IN,IN,USA,39.8168,-85.1778,0
Z47374,Origin-Richmond-IN,IN,USA,39.8311,-84.8906,0
Z47384,Origin-Shirley-IN,IN,USA,39.9096,-85.5671,0
Z47394,Origin-Winchester-IN,IN,USA,40.1732,-84.9792,0
Z47404,Origin-Bloomington-IN,IN,USA,39.1883,-86.5677,0
Z47424,Origin-Bloomfield-IN,IN,USA,39.0217,-86.902,0
Z47591,Origin-Vincennes-IN,IN,USA,38.6688,-87.5079,0
Z47601,Origin-Boonville-IN,IN,USA,38.0573,-87.2658,0
Z47635,Origin-Rockport-IN,IN,USA,37.8835,-87.0977,0
Z47710,Origin-Evansville-IN,IN,USA,37.9996,-87.5761,0
Z47725,Origin-Evansville-IN,IN,USA,38.0968,-87.521,0
Z47951,Origin-Kentland-IN,IN,USA,40.7776,-87.4461,0
Z48021,Origin-Eastpointe-MI,MI,USA,42.4662,-82.9464,0
Z48034,Origin-Southfield-MI,MI,USA,42.4743,-83.2907,0
Z48045,Origin-Harrison Township-MI,MI,USA,42.583,-82.8306,0
Z48066,Origin-Roseville-MI,MI,USA,42.5033,-82.9384,0
Z48073,Origin-Royal Oak-MI,MI,USA,42.5186,-83.1635,0
Z48079,Origin-Saint Clair-MI,MI,USA,42.8331,-82.5042,0
Z48083,Origin-Troy-MI,MI,USA,42.557,-83.115,0
Z48091,Origin-Warren-MI,MI,USA,42.4659,-83.0559,0
Z48116,Origin-Brighton-MI,MI,USA,42.5095,-83.7771,0
Z48120,Origin-Dearborn-MI,MI,USA,42.3064,-83.1586,0
Z48122,Origin-Melvindale-MI,MI,USA,42.2817,-83.1818,0
Z48126,Origin-Dearborn-MI,MI,USA,42.3338,-83.1817,0
Z48150,Origin-Livonia-MI,MI,USA,42.366,-83.3651,0
Z48154,Origin-Livonia-MI,MI,USA,42.3962,-83.3715,0
Z48164,Origin-New Boston-MI,MI,USA,42.1281,-83.3878,0
Z48170,Origin-Plymouth-MI,MI,USA,42.3709,-83.4856,0
Z48174,Origin-Romulus-MI,MI,USA,42.2124,-83.3722,0
Z48180,Origin-Taylor-MI,MI,USA,42.2318,-83.2648,0
Z48187,Origin-Canton-MI,MI,USA,42.3309,-83.4757,0
Z48188,Origin-Canton-MI,MI,USA,42.2894,-83.4739,0
Z48203,Origin-Highland Park-MI,MI,USA,42.422,-83.0998,0
Z48207,Origin-Detroit-MI,MI,USA,42.3529,-83.0245,0
Z48210,Origin-Detroit-MI,MI,USA,42.3382,-83.1278,0
Z48211,Origin-Detroit-MI,MI,USA,42.3791,-83.0448,0
Z48212,Origin-Hamtramck-MI,MI,USA,42.4101,-83.0582,0
Z48213,Origin-Detroit-MI,MI,USA,42.396,-82.9963,0
Z48216,Origin-Detroit-MI,MI,USA,42.3284,-83.078,0
Z48217,Origin-Detroit-MI,MI,USA,42.2778,-83.1551,0
Z48237,Origin-Oak Park-MI,MI,USA,42.4673,-83.1795,0
Z48238,Origin-Detroit-MI,MI,USA,42.3968,-83.1415,0
Z48331,Origin-Farmington-MI,MI,USA,42.5088,-83.4087,0
Z48393,Destination-Wixom-MI,MI,USA,42.5323,-83.5337,1
Z48430,Origin-Fenton-MI,MI,USA,42.7847,-83.7407,0
Z48450,Origin-Lexington-MI,MI,USA,43.2439,-82.527,0
Z48532,Origin-Flint-MI,MI,USA,43.0055,-83.761,0
Z48601,Origin-Saginaw-MI,MI,USA,43.414,-83.9142,0
Z48650,Origin-Pinconning-MI,MI,USA,43.8513,-83.979,0
Z48726,Origin-Cass City-MI,MI,USA,43.6049,-83.1788,0
Z48843,Origin-Howell-MI,MI,USA,42.6122,-83.9183,0
Z48849,Origin-Lake Odessa-MI,MI,USA,42.7882,-85.1356,0
Z48854,Origin-Mason-MI,MI,USA,42.583,-84.4473,0
Z48881,Origin-Saranac-MI,MI,USA,42.9299,-85.2094,0
Z48895,Origin-Williamston-MI,MI,USA,42.6868,-84.2784,0
Z48911,Origin-Lansing-MI,MI,USA,42.6774,-84.5691,0
Z49001,Origin-Kalamazoo-MI,MI,USA,42.2789,-85.551,0
Z49007,Origin-Kalamazoo-MI,MI,USA,42.2972,-85.5857,0
Z49009,Origin-Kalamazoo-MI,MI,USA,42.2726,-85.6925,0
Z49022,Origin-Benton Harbor-MI,MI,USA,42.1081,-86.4179,0
Z49038,Origin-Coloma-MI,MI,USA,42.2094,-86.3337,0
Z49057,Origin-Hartford-MI,MI,USA,42.1992,-86.1694,0
Z49065,Origin-Lawton-MI,MI,USA,42.1441,-85.842,0
Z49068,Origin-Marshall-MI,MI,USA,42.2779,-84.9487,0
Z49079,Origin-Paw Paw-MI,MI,USA,42.2252,-85.9,0
Z49099,Origin-White Pigeon-MI,MI,USA,41.7927,-85.6723,0
Z49203,Origin-Jackson-MI,MI,USA,42.2276,-84.4091,0
Z49236,Origin-Clinton-MI,MI,USA,42.0678,-83.9577,0
Z49265,Origin-Onsted-MI,MI,USA,42.0202,-84.168,0
Z49301,Origin-Ada-MI,MI,USA,42.9726,-85.4779,0
Z49331,Origin-Lowell-MI,MI,USA,42.9449,-85.3493,0
Z49346,Origin-Stanwood-MI,MI,USA,43.5873,-85.3783,0
Z49401,Origin-Allendale-MI,MI,USA,42.9737,-85.9317,0
Z49420,Origin-Hart-MI,MI,USA,43.7081,-86.306,0
Z49423,Origin-Holland-MI,MI,USA,42.766,-86.1053,0
Z49426,Origin-Hudsonville-MI,MI,USA,42.8733,-85.8786,0
Z49431,Origin-Ludington-MI,MI,USA,43.9673,-86.4304,0
Z49441,Origin-Muskegon-MI,MI,USA,43.1994,-86.2668,0
Z49446,Origin-New Era-MI,MI,USA,43.5518,-86.4026,0
Z49455,Origin-Shelby-MI,MI,USA,43.6076,-86.37,0
Z49504,Origin-Grand Rapids-MI,MI,USA,42.978,-85.6973,0
Z49505,Origin-Grand Rapids-MI,MI,USA,43.0002,-85.6478,0
Z49509,Origin-Grand Rapids-MI,MI,USA,42.9059,-85.7038,0
Z49512,Origin-Grand Rapids-MI,MI,USA,42.8888,-85.5616,0
Z49548,Origin-Grand Rapids-MI,MI,USA,42.8683,-85.6639,0
Z49637,Origin-Grawn-MI,MI,USA,44.6477,-85.7065,0
Z49686,Origin-Traverse City-MI,MI,USA,44.7356,-85.545,0
Z50009,Origin-Altoona-IA,IA,USA,41.6448,-93.4663,0
Z50010,Origin-Ames-IA,IA,USA,42.0294,-93.6096,0
Z50021,Origin-Ankeny-IA,IA,USA,41.7253,-93.6047,0
Z50035,Origin-Bondurant-IA,IA,USA,41.7045,-93.4616,0
Z50047,Origin-Carlisle-IA,IA,USA,41.4911,-93.4806,0
Z50201,Origin-Nevada-IA,IA,USA,42.026,-93.4484,0
Z50208,Origin-Newton-IA,IA,USA,41.7022,-93.0446,0
Z50211,Origin-Norwalk-IA,IA,USA,41.4708,-93.6822,0
Z50213,Origin-Osceola-IA,IA,USA,41.0313,-93.77,0
Z50265,Origin-West Des Moines-IA,IA,USA,41.5709,-93.7356,0
Z50273,Origin-Winterset-IA,IA,USA,41.3327,-94.0379,0
Z50303,Origin-Des Moines-IA,IA,USA,41.6728,-93.5721,0
Z50313,Origin-Des Moines-IA,IA,USA,41.6376,-93.6163,0
Z50316,Origin-Des Moines-IA,IA,USA,41.6064,-93.5982,0
Z50321,Origin-Des Moines-IA,IA,USA,41.5429,-93.6618,0
Z50322,Origin-Urbandale-IA,IA,USA,41.6305,-93.7237,0
Z50439,Origin-Goodell-IA,IA,USA,42.9303,-93.6264,0
Z50501,Origin-Fort Dodge-IA,IA,USA,42.4993,-94.1825,0
Z50548,Origin-Humboldt-IA,IA,USA,42.7203,-94.2251,0
Z50643,Origin-Hudson-IA,IA,USA,42.3773,-92.4651,0
Z51031,Origin-Le Mars-IA,IA,USA,42.7973,-96.1716,0
Z51106,Origin-Sioux City-IA,IA,USA,42.4664,-96.3529,0
Z51108,Origin-Sioux City-IA,IA,USA,42.555,-96.3614,0
Z51111,Origin-Sioux City-IA,IA,USA,42.4064,-96.3761,0
Z52001,Origin-Dubuque-IA,IA,USA,42.5153,-90.6794,0
Z52241,Destination-Coralville-IA,IA,USA,41.6882,-91.5867,1
Z52244,Origin-Iowa City-IA,IA,USA,41.5727,-91.6619,0
Z52317,Origin-North Liberty-IA,IA,USA,41.7558,-91.6123,0
Z52501,Origin-Ottumwa-IA,IA,USA,41.0239,-92.4173,0
Z52627,Origin-Fort Madison-IA,IA,USA,40.6378,-91.3386,0
Z52722,Origin-Bettendorf-IA,IA,USA,41.5519,-90.4897,0
Z52730,Origin-Camanche-IA,IA,USA,41.7806,-90.2887,0
Z52748,Origin-Eldridge-IA,IA,USA,41.6591,-90.5686,0
Z52761,Origin-Muscatine-IL,IL,USA,41.4135,-91.006,0
Z53004,Origin-Belgium-WI,WI,USA,43.499,-87.8621,0
Z53014,Origin-Chilton-WI,WI,USA,44.0333,-88.1762,0
Z53018,Origin-Delafield-WI,WI,USA,43.0535,-88.3984,0
Z53022,Origin-Germantown-WI,WI,USA,43.2192,-88.1204,0
Z53037,Origin-Jackson-WI,WI,USA,43.3223,-88.1701,0
Z53050,Origin-Mayville-WI,WI,USA,43.4995,-88.539,0
Z53051,Destination-Menomonee Falls-WI,WI,USA,43.1513,-88.1103,1
Z53073,Origin-Plymouth-WI,WI,USA,43.7587,-87.9799,0
Z53075,Origin-Random Lake-WI,WI,USA,43.5645,-87.9908,0
Z53081,Origin-Sheboygan-WI,WI,USA,43.7362,-87.7289,0
Z53089,Origin-Sussex-WI,WI,USA,43.1401,-88.2264,0
Z53090,Origin-West Bend-WI,WI,USA,43.4467,-88.1787,0
Z53091,Origin-Theresa-WI,WI,USA,43.5027,-88.4329,0
Z53105,Origin-Burlington-WI,WI,USA,42.6627,-88.2812,0
Z53110,Origin-Cudahy-WI,WI,USA,42.9485,-87.861,0
Z53114,Origin-Darien-WI,WI,USA,42.6003,-88.7497,0
Z53126,Origin-Franksville-WI,WI,USA,42.7787,-87.966,0
Z53132,Origin-Franklin-WI,WI,USA,42.8962,-88.0088,0
Z53140,Origin-Kenosha-WI,WI,USA,42.6022,-87.8297,0
Z53141,Origin-Kenosha-WI,WI,USA,42.581,-87.6629,0
Z53144,Origin-Kenosha-WI,WI,USA,42.6019,-87.8761,0
Z53154,Origin-Oak Creek-WI,WI,USA,42.8844,-87.8992,0
Z53158,Origin-Pleasant Prairie-WI,WI,USA,42.5291,-87.872,0
Z53177,Origin-Sturtevant-WI,WI,USA,42.6993,-87.9169,0
Z53186,Origin-Waukesha-WI,WI,USA,43.0153,-88.2091,0
Z53188,Origin-Waukesha-WI,WI,USA,43.0209,-88.2685,0
Z53189,Origin-Waukesha-WI,WI,USA,42.9674,-88.2639,0
Z53204,Origin-Milwaukee-WI,WI,USA,43.0175,-87.9262,0
Z53205,Origin-Milwaukee-WI,WI,USA,43.0538,-87.9346,0
Z53207,Origin-Milwaukee-WI,WI,USA,42.9855,-87.8999,0
